"","B_mes","fec_ini_cdto","id_sucursal","B_adeudo","ventas_tot","no_clientes","adeudo_actual","pagos_tot","no_cdtos"
"324",2020-01-15,2020-01-10,14,"Con adeudo",25544,3,11022.28,14686.11,6
"325",2020-01-15,2020-01-10,14,"Sin adeudo",248375,31,0,254891.28,85
"326",2020-01-15,2020-01-10,15,"Con adeudo",33825,5,13580.73,20520.75,14
"327",2020-01-15,2020-01-10,15,"Sin adeudo",232421,28,0,238971.99,77
"328",2020-01-15,2020-01-10,16,"Con adeudo",28827,3,15678.95,13169.97,5
"329",2020-01-15,2020-01-10,16,"Sin adeudo",222778,27,0,227946.56,84
"330",2020-01-15,2020-01-10,17,"Con adeudo",26280,4,18698.5,7629.41,10
"331",2020-01-15,2020-01-10,17,"Sin adeudo",272951,36,0,279277.25,111
"332",2020-01-15,2020-01-11,1,"Con adeudo",17088,2,6044.5,11197.98,7
"333",2020-01-15,2020-01-11,1,"Sin adeudo",221593,30,0,228380.38,74
"334",2020-01-15,2020-01-11,2,"Con adeudo",5762,2,1458.39,4327.96,6
"335",2020-01-15,2020-01-11,2,"Sin adeudo",266912,34,0,274234.65,103
"336",2020-01-15,2020-01-11,3,"Con adeudo",37112,6,15041.71,22307.66,12
"337",2020-01-15,2020-01-11,3,"Sin adeudo",185860,25,0,189999.46,68
"338",2020-01-15,2020-01-11,4,"Con adeudo",52621,7,38238.13,14544.26,25
"339",2020-01-15,2020-01-11,4,"Sin adeudo",256862,29,0,262323.4,85
"340",2020-01-15,2020-01-11,5,"Con adeudo",10951,1,9681.96,1283.79,1
"341",2020-01-15,2020-01-11,5,"Sin adeudo",261313,34,0,267893.27,107
"342",2020-01-15,2020-01-11,6,"Con adeudo",7298,1,5635.17,1676.83,5
"343",2020-01-15,2020-01-11,6,"Sin adeudo",326370,38,0,335020.23,95
"344",2020-01-15,2020-01-11,7,"Con adeudo",48798,5,27904.96,21128.3,10
"345",2020-01-15,2020-01-11,7,"Sin adeudo",186898,31,0,191911.69,88
"346",2020-01-15,2020-01-11,8,"Con adeudo",35085,4,14362.01,20880.81,9
"347",2020-01-15,2020-01-11,8,"Sin adeudo",225661,30,0,231240.86,94
"348",2020-01-15,2020-01-11,9,"Con adeudo",5928,1,5343.75,590.16,5
"349",2020-01-15,2020-01-11,9,"Sin adeudo",228272,25,0,235022.48,84
"350",2020-01-15,2020-01-11,10,"Con adeudo",32554,4,12094.24,20714.95,17
"351",2020-01-15,2020-01-11,10,"Sin adeudo",228669,36,0,234504,104
"352",2020-01-15,2020-01-11,11,"Con adeudo",25098,3,5727.95,19509.58,12
"353",2020-01-15,2020-01-11,11,"Sin adeudo",192717,31,0,197136.33,95
"354",2020-01-15,2020-01-11,12,"Con adeudo",7503,1,5944.94,1574.42,2
"355",2020-01-15,2020-01-11,12,"Sin adeudo",211947,27,0,217666.09,87
"356",2020-01-15,2020-01-11,13,"Con adeudo",54122,5,36147.22,18220.96,14
"357",2020-01-15,2020-01-11,13,"Sin adeudo",263105,32,0,269310.19,84
"358",2020-01-15,2020-01-11,14,"Con adeudo",13053,1,818.68,12477.2,1
"359",2020-01-15,2020-01-11,14,"Sin adeudo",227606,31,0,233017.63,95
"360",2020-01-15,2020-01-11,15,"Con adeudo",29556,4,15148.27,14581.88,10
"361",2020-01-15,2020-01-11,15,"Sin adeudo",212153,33,0,217088.14,109
"362",2020-01-15,2020-01-11,16,"Con adeudo",21222,3,8073.8,13187.8,8
"363",2020-01-15,2020-01-11,16,"Sin adeudo",249254,30,0,255666.68,75
"364",2020-01-15,2020-01-11,17,"Con adeudo",15370,2,7031.96,8349.88,7
"365",2020-01-15,2020-01-11,17,"Sin adeudo",210180,32,0,215114.87,99
"366",2020-01-15,2020-01-12,1,"Con adeudo",58042,6,38341.89,19776.59,11
"367",2020-01-15,2020-01-12,1,"Sin adeudo",249297,31,0,255377.86,83
"368",2020-01-15,2020-01-12,2,"Con adeudo",27239,4,12275.93,15197.53,8
"369",2020-01-15,2020-01-12,2,"Sin adeudo",227247,32,0,233414.06,85
"370",2020-01-15,2020-01-12,3,"Con adeudo",39008,5,30819.48,8278.23,10
"371",2020-01-15,2020-01-12,3,"Sin adeudo",240063,30,0,245590.25,96
"372",2020-01-15,2020-01-12,4,"Con adeudo",13818,1,12755.52,1083.49,2
"373",2020-01-15,2020-01-12,4,"Sin adeudo",254789,34,0,260079.8,104
"374",2020-01-15,2020-01-12,5,"Con adeudo",30511,3,17878.24,12782.16,6
"375",2020-01-15,2020-01-12,5,"Sin adeudo",244798,32,0,250435.64,97
"376",2020-01-15,2020-01-12,6,"Con adeudo",3474,1,535.86,2994.23,5
"377",2020-01-15,2020-01-12,6,"Sin adeudo",235980,30,0,241251.99,92
"378",2020-01-15,2020-01-12,7,"Con adeudo",7907,1,6349.18,1568.1,1
"379",2020-01-15,2020-01-12,7,"Sin adeudo",233681,31,0,239971.39,94
"380",2020-01-15,2020-01-12,8,"Con adeudo",16048,2,7356.55,8735.83,6
"381",2020-01-15,2020-01-12,8,"Sin adeudo",205866,29,0,211267.17,78
"382",2020-01-15,2020-01-12,9,"Con adeudo",29681,3,27094.03,2632.2,9
"383",2020-01-15,2020-01-12,9,"Sin adeudo",224926,32,0,231374.51,98
"384",2020-01-15,2020-01-12,10,"Con adeudo",15116,3,4145.37,11142.81,6
"385",2020-01-15,2020-01-12,10,"Sin adeudo",207014,31,0,211302.84,92
"386",2020-01-15,2020-01-12,11,"Con adeudo",27110,2,18316.06,8908.02,3
"387",2020-01-15,2020-01-12,11,"Sin adeudo",250888,32,0,256897.9,110
"388",2020-01-15,2020-01-12,12,"Con adeudo",37505,7,23726.96,13970.09,22
"389",2020-01-15,2020-01-12,12,"Sin adeudo",227247,28,0,232533.92,78
"390",2020-01-15,2020-01-12,13,"Con adeudo",10405,2,5160.05,5301.03,8
"391",2020-01-15,2020-01-12,13,"Sin adeudo",270433,34,0,277297.4,98
"392",2020-01-15,2020-01-12,14,"Con adeudo",39894,3,17715.16,22317.59,10
"393",2020-01-15,2020-01-12,14,"Sin adeudo",317641,36,0,324487.84,104
"394",2020-01-15,2020-01-12,15,"Sin adeudo",252894,38,0,257124.32,115
"395",2020-01-15,2020-01-12,16,"Con adeudo",6230,1,1824.74,4490.96,5
"396",2020-01-15,2020-01-12,16,"Sin adeudo",130332,20,0,134534.59,58
"397",2020-01-15,2020-01-12,17,"Con adeudo",27314,4,12888.18,14617.67,17
"398",2020-01-15,2020-01-12,17,"Sin adeudo",220505,25,0,225898.57,80
"399",2020-01-15,2020-01-13,1,"Con adeudo",33200,3,12840.38,20563.84,6
"400",2020-01-15,2020-01-13,1,"Sin adeudo",267416,31,0,274704.97,101
"401",2020-01-15,2020-01-13,2,"Con adeudo",4960,1,1245.47,3755.43,2
"402",2020-01-15,2020-01-13,2,"Sin adeudo",185169,23,0,189175.1,69
"403",2020-01-15,2020-01-13,3,"Con adeudo",16349,4,11019.28,5370.96,12
"404",2020-01-15,2020-01-13,3,"Sin adeudo",367773,46,0,376040.04,122
"405",2020-01-15,2020-01-13,4,"Con adeudo",19936,2,7598.78,12376.68,5
"406",2020-01-15,2020-01-13,4,"Sin adeudo",93533,17,0,96034.38,44
"407",2020-01-15,2020-01-13,5,"Con adeudo",35790,6,21333.12,14546.14,20
"408",2020-01-15,2020-01-13,5,"Sin adeudo",272696,36,0,278941.26,116
"409",2020-01-15,2020-01-13,6,"Con adeudo",27811,3,17375.01,10589.02,9
"410",2020-01-15,2020-01-13,6,"Sin adeudo",226671,34,0,232960.35,101
"411",2020-01-15,2020-01-13,7,"Con adeudo",12859,2,11555.68,1326.1,7
"412",2020-01-15,2020-01-13,7,"Sin adeudo",212958,27,0,217653.2,99
"413",2020-01-15,2020-01-13,8,"Con adeudo",14303,2,5814.26,8648.33,7
"414",2020-01-15,2020-01-13,8,"Sin adeudo",244907,33,0,250779.56,91
"415",2020-01-15,2020-01-13,9,"Con adeudo",23799,4,10443.17,13500.6,8
"416",2020-01-15,2020-01-13,9,"Sin adeudo",248785,30,0,255761.72,90
"417",2020-01-15,2020-01-13,10,"Con adeudo",29965,5,14178.62,16037.88,13
"418",2020-01-15,2020-01-13,10,"Sin adeudo",273919,38,0,281052.27,117
"419",2020-01-15,2020-01-13,11,"Con adeudo",22684,3,16807.49,5948.04,7
"420",2020-01-15,2020-01-13,11,"Sin adeudo",226419,30,0,231328.84,87
"421",2020-01-15,2020-01-13,12,"Con adeudo",1236,1,601.74,645.57,5
"422",2020-01-15,2020-01-13,12,"Sin adeudo",248779,32,0,256611.08,88
"423",2020-01-15,2020-01-13,13,"Con adeudo",14156,2,6174.24,8003.7,4
"424",2020-01-15,2020-01-13,13,"Sin adeudo",190994,22,0,195995.97,78
"425",2020-01-15,2020-01-13,14,"Con adeudo",24435,3,10943.9,13670.39,8
"426",2020-01-15,2020-01-13,14,"Sin adeudo",290935,33,0,299281.38,92
"427",2020-01-15,2020-01-13,15,"Con adeudo",7098,1,5682.06,1430.93,2
"428",2020-01-15,2020-01-13,15,"Sin adeudo",280738,35,0,289119.45,115
"429",2020-01-15,2020-01-13,16,"Con adeudo",10734,1,8980.66,1762.36,3
"430",2020-01-15,2020-01-13,16,"Sin adeudo",271510,39,0,278921.4,108
"431",2020-01-15,2020-01-13,17,"Con adeudo",8283,2,4243.94,4077.58,8
"432",2020-01-15,2020-01-13,17,"Sin adeudo",280807,33,0,287350.39,102
"433",2020-01-15,2020-01-14,1,"Con adeudo",39442,5,23199.51,16405.63,17
"434",2020-01-15,2020-01-14,1,"Sin adeudo",268868,37,0,276607.21,109
"435",2020-01-15,2020-01-14,2,"Con adeudo",28523,5,10858.22,17920.76,14
"436",2020-01-15,2020-01-14,2,"Sin adeudo",281694,38,0,288627.05,115
"437",2020-01-15,2020-01-14,3,"Con adeudo",29785,3,12134.89,17840.42,10
"438",2020-01-15,2020-01-14,3,"Sin adeudo",219734,34,0,226224.29,103
"439",2020-01-15,2020-01-14,4,"Con adeudo",27428,3,13877.94,13697.15,13
"440",2020-01-15,2020-01-14,4,"Sin adeudo",208503,32,0,213821.06,90
"441",2020-01-15,2020-01-14,5,"Sin adeudo",184349,29,0,189302.1,63
"442",2020-01-15,2020-01-14,6,"Con adeudo",13741,1,6007.09,7888.3,4
"443",2020-01-15,2020-01-14,6,"Sin adeudo",182624,24,0,187104.1,75
"444",2020-01-15,2020-01-14,7,"Con adeudo",4623,1,1144.58,3527.1,1
"445",2020-01-15,2020-01-14,7,"Sin adeudo",234092,31,0,239648.84,94
"446",2020-01-15,2020-01-14,8,"Con adeudo",18141,2,8261.11,9991.33,8
"447",2020-01-15,2020-01-14,8,"Sin adeudo",288821,38,0,295331.34,106
"448",2020-01-15,2020-01-14,9,"Con adeudo",19847,3,6639.26,13359.92,13
"449",2020-01-15,2020-01-14,9,"Sin adeudo",255777,31,0,261546.56,101
"450",2020-01-15,2020-01-14,10,"Con adeudo",18296,3,8934.54,9463.84,10
"451",2020-01-15,2020-01-14,10,"Sin adeudo",252945,32,0,258875.69,102
"452",2020-01-15,2020-01-14,11,"Con adeudo",41889,5,16288.8,25954.08,12
"453",2020-01-15,2020-01-14,11,"Sin adeudo",302532,34,0,310364.27,103
"454",2020-01-15,2020-01-14,12,"Con adeudo",3091,2,425.81,2676.77,5
"455",2020-01-15,2020-01-14,12,"Sin adeudo",256010,31,0,263174.51,101
"456",2020-01-15,2020-01-14,13,"Con adeudo",17864,2,5112.76,12891.3,4
"457",2020-01-15,2020-01-14,13,"Sin adeudo",269474,31,0,274729.7,102
"458",2020-01-15,2020-01-14,14,"Con adeudo",39358,3,22246.07,17395.45,10
"459",2020-01-15,2020-01-14,14,"Sin adeudo",144771,21,0,148374.51,57
"460",2020-01-15,2020-01-14,15,"Con adeudo",48295,7,15697.3,32826.88,16
"461",2020-01-15,2020-01-14,15,"Sin adeudo",193321,23,0,197460.1,71
"462",2020-01-15,2020-01-14,16,"Con adeudo",9237,2,1966.24,7328.77,8
"463",2020-01-15,2020-01-14,16,"Sin adeudo",246371,33,0,253292.26,96
"464",2020-01-15,2020-01-14,17,"Con adeudo",56800,7,29712.53,27470.65,19
"465",2020-01-15,2020-01-14,17,"Sin adeudo",192238,26,0,196827.91,80
"466",2020-01-15,2020-01-15,1,"Sin adeudo",244154,31,0,250027.58,85
"467",2020-01-15,2020-01-15,2,"Con adeudo",13276,1,10942.88,2366.95,4
"468",2020-01-15,2020-01-15,2,"Sin adeudo",218409,26,0,222661.79,75
"469",2020-01-15,2020-01-15,3,"Con adeudo",19865,3,11066.24,8881.55,7
"470",2020-01-15,2020-01-15,3,"Sin adeudo",188655,24,0,193493.97,72
"471",2020-01-15,2020-01-15,4,"Con adeudo",23692,4,5610.68,18272.26,9
"472",2020-01-15,2020-01-15,4,"Sin adeudo",218965,29,0,224112.94,96
"473",2020-01-15,2020-01-15,5,"Con adeudo",8590,4,4162.31,4464.39,13
"474",2020-01-15,2020-01-15,5,"Sin adeudo",262456,32,0,269006.76,89
"475",2020-01-15,2020-01-15,6,"Con adeudo",32049,3,23416.24,8754.45,11
"476",2020-01-15,2020-01-15,6,"Sin adeudo",210194,24,0,215926.87,77
"477",2020-01-15,2020-01-15,7,"Con adeudo",14498,2,11832.97,2708.24,4
"478",2020-01-15,2020-01-15,7,"Sin adeudo",297026,44,0,304106.36,127
"479",2020-01-15,2020-01-15,8,"Con adeudo",20651,2,14847.08,5870.29,10
"480",2020-01-15,2020-01-15,8,"Sin adeudo",222913,27,0,228721.51,72
"481",2020-01-15,2020-01-15,9,"Con adeudo",33716,4,16333.26,17539.72,15
"482",2020-01-15,2020-01-15,9,"Sin adeudo",219750,31,0,226750.79,79
"483",2020-01-15,2020-01-15,10,"Con adeudo",25453,2,10061.78,15484.84,6
"484",2020-01-15,2020-01-15,10,"Sin adeudo",262203,31,0,268774.82,92
"485",2020-01-15,2020-01-15,11,"Con adeudo",33908,4,16605.25,17498.85,14
"486",2020-01-15,2020-01-15,11,"Sin adeudo",207124,32,0,211344.45,102
"487",2020-01-15,2020-01-15,12,"Con adeudo",14989,2,2605.76,12533.87,7
"488",2020-01-15,2020-01-15,12,"Sin adeudo",202097,26,0,208407.52,91
"489",2020-01-15,2020-01-15,13,"Con adeudo",39264,4,22950.99,16473.62,11
"490",2020-01-15,2020-01-15,13,"Sin adeudo",376721,52,0,385276.52,152
"491",2020-01-15,2020-01-15,14,"Con adeudo",345,1,140.18,207.31,3
"492",2020-01-15,2020-01-15,14,"Sin adeudo",139921,22,0,143122.52,77
"493",2020-01-15,2020-01-15,15,"Con adeudo",8845,2,2315.47,6569.66,9
"494",2020-01-15,2020-01-15,15,"Sin adeudo",144539,20,0,147655.22,58
"495",2020-01-15,2020-01-15,16,"Con adeudo",13892,3,5733.85,8216.84,8
"496",2020-01-15,2020-01-15,16,"Sin adeudo",244781,31,0,251608.34,90
"497",2020-01-15,2020-01-15,17,"Con adeudo",11155,1,1891.91,9311.66,1
"498",2020-01-15,2020-01-15,17,"Sin adeudo",236105,34,0,241293.08,104
"499",2020-01-15,2020-01-16,1,"Con adeudo",3607,2,3007.75,607.72,5
"500",2020-01-15,2020-01-16,1,"Sin adeudo",265764,35,0,273927.65,106
"501",2020-01-15,2020-01-16,2,"Con adeudo",27329,3,8201.97,19267.9,9
"502",2020-01-15,2020-01-16,2,"Sin adeudo",262394,28,0,268945.85,92
"503",2020-01-15,2020-01-16,3,"Con adeudo",37260,4,14765.58,22597.65,9
"504",2020-01-15,2020-01-16,3,"Sin adeudo",267614,43,0,275547.35,135
"505",2020-01-15,2020-01-16,4,"Con adeudo",43751,5,21032.31,22980.48,16
"506",2020-01-15,2020-01-16,4,"Sin adeudo",211386,32,0,216599.89,96
"507",2020-01-15,2020-01-16,5,"Con adeudo",23329,4,18783.19,4582.26,5
"508",2020-01-15,2020-01-16,5,"Sin adeudo",192726,22,0,197607.02,65
"509",2020-01-15,2020-01-16,6,"Con adeudo",16046,3,3529.17,12577.18,6
"510",2020-01-15,2020-01-16,6,"Sin adeudo",152962,26,0,157012.77,79
"511",2020-01-15,2020-01-16,7,"Con adeudo",54207,7,21939.99,32523.5,26
"512",2020-01-15,2020-01-16,7,"Sin adeudo",217162,28,0,222724.22,86
"513",2020-01-15,2020-01-16,8,"Con adeudo",20414,3,10086.61,10434.32,11
"514",2020-01-15,2020-01-16,8,"Sin adeudo",226162,30,0,231724,105
"515",2020-01-15,2020-01-16,9,"Con adeudo",36365,6,28073.33,8366.17,19
"516",2020-01-15,2020-01-16,9,"Sin adeudo",202595,24,0,207332.75,80
"517",2020-01-15,2020-01-16,10,"Con adeudo",36585,5,18167.87,18663.61,18
"518",2020-01-15,2020-01-16,10,"Sin adeudo",199586,25,0,204401.32,73
"519",2020-01-15,2020-01-16,11,"Con adeudo",4209,2,3547.5,672.95,9
"520",2020-01-15,2020-01-16,11,"Sin adeudo",331432,40,0,339196.87,109
"521",2020-01-15,2020-01-16,12,"Sin adeudo",336857,39,0,345617.35,119
"522",2020-01-15,2020-01-16,13,"Con adeudo",46446,5,26623.95,20053.8,16
"523",2020-01-15,2020-01-16,13,"Sin adeudo",197734,27,0,202122.34,85
"524",2020-01-15,2020-01-16,14,"Con adeudo",6006,1,848.49,5254.27,4
"525",2020-01-15,2020-01-16,14,"Sin adeudo",259619,36,0,266067.16,112
"526",2020-01-15,2020-01-16,15,"Con adeudo",13168,3,9142,4047.13,6
"527",2020-01-15,2020-01-16,15,"Sin adeudo",256691,35,0,261938.24,96
"528",2020-01-15,2020-01-16,16,"Con adeudo",14055,1,4605.12,9558.56,3
"529",2020-01-15,2020-01-16,16,"Sin adeudo",246347,31,0,252075.53,84
"530",2020-01-15,2020-01-16,17,"Con adeudo",9885,3,4105.41,5835.74,13
"531",2020-01-15,2020-01-16,17,"Sin adeudo",190606,29,0,195287.42,65
"532",2020-01-15,2020-01-17,1,"Con adeudo",13614,2,7813.34,5892.17,2
"533",2020-01-15,2020-01-17,1,"Sin adeudo",280434,35,0,287516.68,99
"534",2020-01-15,2020-01-17,2,"Con adeudo",2494,1,1564.32,929.92,1
"535",2020-01-15,2020-01-17,2,"Sin adeudo",181050,25,0,185153.49,79
"536",2020-01-15,2020-01-17,3,"Con adeudo",10173,3,7289.67,2925.26,6
"537",2020-01-15,2020-01-17,3,"Sin adeudo",232644,31,0,238610.88,88
"538",2020-01-15,2020-01-17,4,"Sin adeudo",203329,24,0,208542.6,78
"539",2020-01-15,2020-01-17,5,"Con adeudo",21530,2,4837.07,16942.71,6
"540",2020-01-15,2020-01-17,5,"Sin adeudo",225035,34,0,231013.76,113
"541",2020-01-15,2020-01-17,6,"Con adeudo",14141,1,7994.58,6218.24,5
"542",2020-01-15,2020-01-17,6,"Sin adeudo",218294,33,0,223479.98,107
"543",2020-01-15,2020-01-17,7,"Con adeudo",20669,2,13325.69,7386.26,9
"544",2020-01-15,2020-01-17,7,"Sin adeudo",212135,26,0,217883,67
"545",2020-01-15,2020-01-17,8,"Con adeudo",9433,1,1810.48,7758.04,3
"546",2020-01-15,2020-01-17,8,"Sin adeudo",160267,19,0,164687.53,61
"547",2020-01-15,2020-01-17,9,"Con adeudo",4898,1,1166.15,3803.61,5
"548",2020-01-15,2020-01-17,9,"Sin adeudo",307015,37,0,314921.91,116
"549",2020-01-15,2020-01-17,10,"Con adeudo",23226,3,12440.93,10880.39,9
"550",2020-01-15,2020-01-17,10,"Sin adeudo",347632,44,0,354915.87,133
"551",2020-01-15,2020-01-17,11,"Con adeudo",18293,2,4907.81,13588.97,7
"552",2020-01-15,2020-01-17,11,"Sin adeudo",241017,32,0,246577.93,102
"553",2020-01-15,2020-01-17,12,"Con adeudo",21590,3,4274.84,17559.89,6
"554",2020-01-15,2020-01-17,12,"Sin adeudo",230288,32,0,237360.92,116
"555",2020-01-15,2020-01-17,13,"Con adeudo",26252,3,12809.82,13526.6,11
"556",2020-01-15,2020-01-17,13,"Sin adeudo",250731,34,0,255149.26,94
"557",2020-01-15,2020-01-17,14,"Con adeudo",42283,6,21672.86,20745.85,18
"558",2020-01-15,2020-01-17,14,"Sin adeudo",250376,28,0,256024.69,92
"559",2020-01-15,2020-01-17,15,"Con adeudo",61886,7,35125.35,26965.15,13
"560",2020-01-15,2020-01-17,15,"Sin adeudo",227157,29,0,233529.78,95
"561",2020-01-15,2020-01-17,16,"Con adeudo",13461,1,1633.78,11920.48,2
"562",2020-01-15,2020-01-17,16,"Sin adeudo",144271,23,0,147649.58,72
"563",2020-01-15,2020-01-17,17,"Con adeudo",14907,2,10697.05,4283.3,9
"564",2020-01-15,2020-01-17,17,"Sin adeudo",226321,26,0,231870.99,82
"565",2020-01-15,2020-01-18,1,"Con adeudo",26194,4,15215.27,11107.52,13
"566",2020-01-15,2020-01-18,1,"Sin adeudo",215098,24,0,220596.48,57
"567",2020-01-15,2020-01-18,2,"Con adeudo",29073,3,8581.02,20679.24,6
"568",2020-01-15,2020-01-18,2,"Sin adeudo",223983,34,0,229767.8,122
"569",2020-01-15,2020-01-18,3,"Sin adeudo",224077,31,0,228661.62,78
"570",2020-01-15,2020-01-18,4,"Con adeudo",38565,5,27238.28,11387.2,7
"571",2020-01-15,2020-01-18,4,"Sin adeudo",199396,24,0,203621.07,67
"572",2020-01-15,2020-01-18,5,"Con adeudo",8861,2,4141.02,4759.91,8
"573",2020-01-15,2020-01-18,5,"Sin adeudo",247909,33,0,255319.45,97
"574",2020-01-15,2020-01-18,6,"Con adeudo",3031,1,2324.01,719.39,4
"575",2020-01-15,2020-01-18,6,"Sin adeudo",206651,28,0,213423.41,93
"576",2020-01-15,2020-01-18,7,"Con adeudo",23244,3,6936.11,16535.94,7
"577",2020-01-15,2020-01-18,7,"Sin adeudo",154256,23,0,158042.38,72
"578",2020-01-15,2020-01-18,8,"Con adeudo",28664,4,12543.79,16241.95,8
"579",2020-01-15,2020-01-18,8,"Sin adeudo",233022,32,0,238170.72,94
"580",2020-01-15,2020-01-18,9,"Con adeudo",10565,1,4680.31,5891.38,3
"581",2020-01-15,2020-01-18,9,"Sin adeudo",218782,28,0,224296.65,93
"582",2020-01-15,2020-01-18,10,"Con adeudo",33583,4,19092.67,14589.53,12
"583",2020-01-15,2020-01-18,10,"Sin adeudo",170621,25,0,175552.32,72
"584",2020-01-15,2020-01-18,11,"Con adeudo",15999,3,11921.83,4083.93,10
"585",2020-01-15,2020-01-18,11,"Sin adeudo",243710,32,0,249705.66,81
"586",2020-01-15,2020-01-18,12,"Con adeudo",61216,5,22844.34,38759.12,17
"587",2020-01-15,2020-01-18,12,"Sin adeudo",355846,41,0,365222.89,135
"588",2020-01-15,2020-01-18,13,"Con adeudo",6651,1,1529.03,5133.96,1
"589",2020-01-15,2020-01-18,13,"Sin adeudo",154635,22,0,158678.85,57
"590",2020-01-15,2020-01-18,14,"Con adeudo",9082,3,3012.93,6113.98,4
"591",2020-01-15,2020-01-18,14,"Sin adeudo",279214,32,0,285504.39,97
"592",2020-01-15,2020-01-18,15,"Con adeudo",26121,2,11903.9,14278.51,5
"593",2020-01-15,2020-01-18,15,"Sin adeudo",196408,23,0,201339.65,64
"594",2020-01-15,2020-01-18,16,"Con adeudo",28689,5,22336.18,6445.3,15
"595",2020-01-15,2020-01-18,16,"Sin adeudo",159113,20,0,163039.89,60
"596",2020-01-15,2020-01-18,17,"Con adeudo",27442,5,9436.44,18141.62,20
"597",2020-01-15,2020-01-18,17,"Sin adeudo",253714,37,0,259312.81,105
"598",2020-01-15,2020-01-19,1,"Con adeudo",24007,3,10622.07,13413.67,11
"599",2020-01-15,2020-01-19,1,"Sin adeudo",303916,38,0,311471.41,133
"600",2020-01-15,2020-01-19,2,"Con adeudo",12583,2,7747.96,4891.27,5
"601",2020-01-15,2020-01-19,2,"Sin adeudo",349129,43,0,359240.39,135
"602",2020-01-15,2020-01-19,3,"Con adeudo",589,1,475.08,114.41,5
"603",2020-01-15,2020-01-19,3,"Sin adeudo",210488,27,0,214714.85,79
"604",2020-01-15,2020-01-19,4,"Con adeudo",21923,2,10610.22,11494.71,7
"605",2020-01-15,2020-01-19,4,"Sin adeudo",250201,32,0,258451.74,95
"606",2020-01-15,2020-01-19,5,"Con adeudo",25227,2,22516.97,2732.13,6
"607",2020-01-15,2020-01-19,5,"Sin adeudo",288433,35,0,295131.45,92
"608",2020-01-15,2020-01-19,6,"Con adeudo",10470,1,8832.34,1640.9,4
"609",2020-01-15,2020-01-19,6,"Sin adeudo",205899,27,0,210861.65,92
"610",2020-01-15,2020-01-19,7,"Con adeudo",39060,5,15029.97,24208.86,17
"611",2020-01-15,2020-01-19,7,"Sin adeudo",242622,34,0,248284.15,92
"612",2020-01-15,2020-01-19,8,"Con adeudo",21179,3,4662.42,16732.06,6
"613",2020-01-15,2020-01-19,8,"Sin adeudo",210784,25,0,216133.24,81
"614",2020-01-15,2020-01-19,9,"Sin adeudo",237455,33,0,244219.72,80
"615",2020-01-15,2020-01-19,10,"Con adeudo",15772,3,7376.14,8523.52,6
"616",2020-01-15,2020-01-19,10,"Sin adeudo",219937,28,0,226126.48,89
"617",2020-01-15,2020-01-19,11,"Con adeudo",21874,3,11523.89,10414.79,5
"618",2020-01-15,2020-01-19,11,"Sin adeudo",223822,29,0,229766.71,77
"619",2020-01-15,2020-01-19,12,"Con adeudo",11986,2,8774.34,3256.36,9
"620",2020-01-15,2020-01-19,12,"Sin adeudo",282198,29,0,290069.82,88
"621",2020-01-15,2020-01-19,13,"Con adeudo",11293,1,4626.74,6703.87,5
"622",2020-01-15,2020-01-19,13,"Sin adeudo",307019,43,0,314681.91,134
"623",2020-01-15,2020-01-19,14,"Con adeudo",10102,2,8871.21,1251.68,9
"624",2020-01-15,2020-01-19,14,"Sin adeudo",170042,23,0,174163.58,69
"625",2020-01-15,2020-01-19,15,"Con adeudo",6024,1,4489.21,1548.26,2
"626",2020-01-15,2020-01-19,15,"Sin adeudo",223090,29,0,228512.5,80
"627",2020-01-15,2020-01-19,16,"Con adeudo",20291,2,12359.2,8046.96,2
"628",2020-01-15,2020-01-19,16,"Sin adeudo",302328,34,0,310204.75,99
"629",2020-01-15,2020-01-19,17,"Con adeudo",24399,4,17784.31,6660.84,7
"630",2020-01-15,2020-01-19,17,"Sin adeudo",240702,28,0,247408.98,89
"631",2020-01-15,2020-01-20,1,"Con adeudo",10788,1,8229.63,2559.28,3
"632",2020-01-15,2020-01-20,1,"Sin adeudo",187619,27,0,192252.95,82
"633",2020-01-15,2020-01-20,2,"Con adeudo",21182,3,10522.61,10760.61,9
"634",2020-01-15,2020-01-20,2,"Sin adeudo",348140,42,0,357372.11,135
"635",2020-01-15,2020-01-20,3,"Con adeudo",10254,2,5642.9,4623.81,5
"636",2020-01-15,2020-01-20,3,"Sin adeudo",303240,37,0,310501.37,111
"637",2020-01-15,2020-01-20,4,"Con adeudo",15482,3,8868.25,6719.2,11
"638",2020-01-15,2020-01-20,4,"Sin adeudo",361739,46,0,368618.6,150
"639",2020-01-15,2020-01-20,5,"Con adeudo",24407,3,7803.35,16642.23,10
"640",2020-01-15,2020-01-20,5,"Sin adeudo",289878,36,0,298376.74,99
"641",2020-01-15,2020-01-20,6,"Con adeudo",25176,2,13371.47,11895.14,4
"642",2020-01-15,2020-01-20,6,"Sin adeudo",269589,33,0,275202.32,93
"643",2020-01-15,2020-01-20,7,"Con adeudo",6487,1,604.85,5904.53,4
"644",2020-01-15,2020-01-20,7,"Sin adeudo",185706,23,0,191766.87,77
"645",2020-01-15,2020-01-20,8,"Con adeudo",21117,3,6328.37,14845.52,8
"646",2020-01-15,2020-01-20,8,"Sin adeudo",176583,26,0,182047.69,65
"647",2020-01-15,2020-01-20,9,"Sin adeudo",319093,39,0,326302.96,131
