"","id_cliente","ventas_mensuales","B_proceso"
"997","997",116813,"Orden"
"998","998",17967,"Orden"
"999","999",176653,"Orden"
"1000","1000",1839,"Orden"
"1001","1001",132106,"Orden"
"1002","1002",170842,"Orden"
"1003","1003",1781,"Orden"
"1004","1004",13077,"Orden"
"1005","1005",27077,"Orden"
"1006","1006",136741,"Orden"
"1007","1007",99568,"Orden"
"1008","1008",216150,"Orden"
"1009","1009",248361,"Orden"
"1010","1010",150269,"Orden"
"1011","1011",163352,"Orden"
"1012","1012",212083,"Orden"
"1013","1013",34655,"Orden"
"1014","1014",240863,"Orden"
"1015","1015",50525,"Orden"
"1016","1016",243659,"Orden"
"1017","1017",23317,"Orden"
"1018","1018",239399,"Orden"
"1019","1019",111697,"Orden"
"1020","1020",62642,"Orden"
"1021","1021",190933,"Orden"
"1022","1022",113571,"Orden"
"1023","1023",125480,"Orden"
"1024","1024",111143,"Orden"
"1025","1025",193377,"Orden"
"1026","1026",54031,"Orden"
"1027","1027",158559,"Orden"
"1028","1028",111024,"Orden"
"1029","1029",27688,"Orden"
"1030","1030",181475,"Orden"
"1031","1031",102441,"Orden"
"1032","1032",171534,"Orden"
"1033","1033",237069,"Orden"
"1034","1034",245323,"Orden"
"1035","1035",25494,"Orden"
"1036","1036",31307,"Orden"
"1037","1037",40088,"Orden"
"1038","1038",249988,"Orden"
"1039","1039",164807,"Orden"
"1040","1040",121002,"Orden"
"1041","1041",9905,"Orden"
"1042","1042",46150,"Orden"
"1043","1043",141668,"Orden"
"1044","1044",141646,"Orden"
"1045","1045",229861,"Orden"
"1046","1046",85517,"Orden"
"1047","1047",40184,"Orden"
"1048","1048",79473,"Orden"
"1049","1049",122358,"Orden"
"1050","1050",178170,"Orden"
"1051","1051",177471,"Orden"
"1052","1052",227902,"Orden"
"1053","1053",88756,"Orden"
"1054","1054",116524,"Orden"
"1055","1055",215907,"Orden"
"1056","1056",232975,"Orden"
"1057","1057",58417,"Orden"
"1058","1058",245111,"Orden"
"1059","1059",203712,"Orden"
"1060","1060",17070,"Orden"
"1061","1061",197746,"Orden"
"1062","1062",58081,"Orden"
"1063","1063",31472,"Orden"
"1064","1064",86948,"Orden"
"1065","1065",242600,"Orden"
"1066","1066",32658,"Orden"
"1067","1067",166584,"Orden"
"1068","1068",213691,"Orden"
"1069","1069",193883,"Orden"
"1070","1070",166110,"Orden"
"1071","1071",133155,"Orden"
"1072","1072",247683,"Orden"
"1073","1073",96021,"Orden"
"1074","1074",91510,"Orden"
"1075","1075",148051,"Orden"
"1076","1076",16044,"Orden"
"1077","1077",200869,"Orden"
"1078","1078",234141,"Orden"
"1079","1079",129532,"Orden"
"1080","1080",229918,"Orden"
"1081","1081",89902,"Orden"
"1082","1082",144366,"Orden"
"1083","1083",232097,"Orden"
"1084","1084",177303,"Orden"
"1085","1085",144694,"Orden"
"1086","1086",160956,"Orden"
"1087","1087",198961,"Orden"
"1088","1088",17999,"Orden"
"1089","1089",143642,"Orden"
"1090","1090",105095,"Orden"
"1091","1091",94009,"Orden"
"1092","1092",230324,"Orden"
"1093","1093",182569,"Orden"
"1094","1094",158177,"Orden"
"1095","1095",101931,"Orden"
"1096","1096",157531,"Orden"
"1097","1097",172614,"Orden"
"1098","1098",179517,"Orden"
"1099","1099",141258,"Orden"
"1100","1100",188041,"Orden"
"1101","1101",113504,"Orden"
"1102","1102",32709,"Orden"
"1103","1103",51307,"Orden"
"1104","1104",121067,"Orden"
"1105","1105",117784,"Orden"
"1106","1106",107051,"Orden"
"1107","1107",19144,"Orden"
"1108","1108",73913,"Orden"
"1109","1109",11366,"Orden"
"1110","1110",213432,"Orden"
"1111","1111",244483,"Orden"
"1112","1112",236704,"Orden"
"1113","1113",177363,"Orden"
"1114","1114",135379,"Orden"
"1115","1115",34839,"Orden"
"1116","1116",101570,"Orden"
"1117","1117",24163,"Orden"
"1118","1118",196291,"Orden"
"1119","1119",120266,"Orden"
"1120","1120",66106,"Orden"
"1121","1121",129645,"Orden"
"1122","1122",227401,"Orden"
"1123","1123",166399,"Orden"
"1124","1124",37357,"Orden"
"1125","1125",94787,"Orden"
"1126","1126",163802,"Orden"
"1127","1127",106327,"Orden"
"1128","1128",140163,"Orden"
"1129","1129",145908,"Orden"
"1130","1130",92329,"Orden"
"1131","1131",107847,"Orden"
"1132","1132",29433,"Orden"
"1133","1133",248285,"Orden"
"1134","1134",84598,"Orden"
"1135","1135",142328,"Orden"
"1136","1136",205338,"Orden"
"1137","1137",198244,"Orden"
"1138","1138",31899,"Orden"
"1139","1139",69206,"Orden"
"1140","1140",77337,"Orden"
"1141","1141",62848,"Orden"
"1142","1142",147283,"Orden"
"1143","1143",129459,"Orden"
"1144","1144",94272,"Orden"
"1145","1145",227271,"Orden"
"1146","1146",59699,"Orden"
"1147","1147",158394,"Orden"
"1148","1148",145790,"Orden"
"1149","1149",93320,"Orden"
"1150","1150",72787,"Orden"
"1151","1151",85080,"Orden"
"1152","1152",232410,"Orden"
"1153","1153",42362,"Orden"
"1154","1154",84204,"Orden"
"1155","1155",125766,"Orden"
"1156","1156",172300,"Orden"
"1157","1157",220008,"Orden"
"1158","1158",117346,"Orden"
"1159","1159",2970,"Orden"
"1160","1160",52340,"Orden"
"1161","1161",151433,"Orden"
"1162","1162",76021,"Orden"
"1163","1163",156151,"Orden"
"1164","1164",84789,"Orden"
"1165","1165",109808,"Orden"
"1166","1166",191812,"Orden"
"1167","1167",240141,"Orden"
"1168","1168",218113,"Orden"
"1169","1169",9845,"Orden"
"1170","1170",245631,"Orden"
"1171","1171",166838,"Orden"
"1172","1172",123526,"Orden"
"1173","1173",13243,"Orden"
"1174","1174",129902,"Orden"
"1175","1175",53849,"Orden"
"1176","1176",230517,"Orden"
"1177","1177",240084,"Orden"
"1178","1178",137224,"Orden"
"1179","1179",10874,"Orden"
"1180","1180",52653,"Orden"
"1181","1181",76285,"Orden"
"1182","1182",32927,"Orden"
"1183","1183",117716,"Orden"
"1184","1184",245309,"Orden"
"1185","1185",55402,"Orden"
"1186","1186",114289,"Orden"
"1187","1187",134009,"Orden"
"1188","1188",87525,"Orden"
"1189","1189",197747,"Orden"
"1190","1190",124661,"Orden"
"1191","1191",248991,"Orden"
"1192","1192",213916,"Orden"
"1193","1193",235819,"Orden"
"1194","1194",29682,"Orden"
"1195","1195",203183,"Orden"
"1196","1196",122393,"Orden"
"1197","1197",173110,"Orden"
"1198","1198",81790,"Orden"
"1199","1199",163744,"Orden"
"1200","1200",194816,"Orden"
"1201","1201",62520,"Orden"
"1202","1202",121881,"Orden"
"1203","1203",246503,"Orden"
"1204","1204",7591,"Orden"
"1205","1205",163218,"Orden"
"1206","1206",57145,"Orden"
"1207","1207",242666,"Orden"
"1208","1208",25240,"Orden"
"1209","1209",180491,"Orden"
"1210","1210",50150,"Orden"
"1211","1211",60903,"Orden"
"1212","1212",232133,"Orden"
"1213","1213",121934,"Orden"
"1214","1214",49781,"Orden"
"1215","1215",26021,"Orden"
"1216","1216",157139,"Orden"
"1217","1217",157456,"Orden"
"1218","1218",207498,"Orden"
"1219","1219",26421,"Orden"
"1220","1220",113551,"Orden"
"1221","1221",124198,"Orden"
"1222","1222",162911,"Orden"
"1223","1223",164166,"Orden"
"1224","1224",130665,"Orden"
"1225","1225",60186,"Orden"
"1226","1226",82919,"Orden"
"1227","1227",18648,"Orden"
"1228","1228",155537,"Orden"
"1229","1229",246914,"Orden"
"1230","1230",188388,"Orden"
"1231","1231",217332,"Orden"
"1232","1232",92916,"Orden"
"1233","1233",61987,"Orden"
"1234","1234",249597,"Orden"
"1235","1235",102226,"Orden"
"1236","1236",36021,"Orden"
"1237","1237",136089,"Orden"
"1238","1238",232737,"Orden"
"1239","1239",69993,"Orden"
"1240","1240",209756,"Orden"
"1241","1241",204357,"Orden"
"1242","1242",44549,"Orden"
"1243","1243",34003,"Orden"
"1244","1244",199043,"Orden"
"1245","1245",186464,"Orden"
"1246","1246",26580,"Orden"
"1247","1247",98496,"Orden"
"1248","1248",179887,"Orden"
"1249","1249",158927,"Orden"
"1250","1250",189385,"Orden"
"1251","1251",246691,"Orden"
"1252","1252",132676,"Orden"
"1253","1253",149314,"Orden"
"1254","1254",211104,"Orden"
"1255","1255",193163,"Orden"
"1256","1256",81199,"Orden"
"1257","1257",161840,"Orden"
"1258","1258",107568,"Orden"
"1259","1259",63521,"Orden"
"1260","1260",161163,"Orden"
"1261","1261",22488,"Orden"
"1262","1262",152144,"Orden"
"1263","1263",48040,"Orden"
"1264","1264",61512,"Orden"
"1265","1265",165132,"Orden"
"1266","1266",2785,"Orden"
"1267","1267",17880,"Orden"
"1268","1268",249682,"Orden"
"1269","1269",159085,"Orden"
"1270","1270",53111,"Orden"
"1271","1271",117154,"Orden"
"1272","1272",179514,"Orden"
"1273","1273",144075,"Orden"
"1274","1274",154618,"Orden"
"1275","1275",17882,"Orden"
"1276","1276",1204,"Orden"
"1277","1277",231925,"Orden"
"1278","1278",107108,"Orden"
"1279","1279",35628,"Orden"
"1280","1280",206768,"Orden"
"1281","1281",89103,"Orden"
"1282","1282",88734,"Orden"
"1283","1283",226465,"Orden"
"1284","1284",190813,"Orden"
"1285","1285",157577,"Orden"
"1286","1286",214801,"Orden"
"1287","1287",48824,"Orden"
"1288","1288",5155,"Orden"
"1289","1289",208497,"Orden"
"1290","1290",130231,"Orden"
"1291","1291",69541,"Orden"
"1292","1292",131987,"Orden"
"1293","1293",172236,"Orden"
"1294","1294",18200,"Orden"
"1295","1295",56833,"Orden"
"1296","1296",13230,"Orden"
"1297","1297",119654,"Orden"
"1298","1298",226891,"Orden"
"1299","1299",223577,"Orden"
"1300","1300",54379,"Orden"
"1301","1301",201134,"Orden"
"1302","1302",247529,"Orden"
"1303","1303",80308,"Orden"
"1304","1304",218523,"Orden"
"1305","1305",113845,"Orden"
"1306","1306",198577,"Orden"
"1307","1307",233944,"Orden"
"1308","1308",65026,"Orden"
"1309","1309",137371,"Orden"
"1310","1310",202698,"Orden"
"1311","1311",226539,"Orden"
"1312","1312",99498,"Orden"
"1313","1313",218858,"Orden"
"1314","1314",223187,"Orden"
"1315","1315",106476,"Orden"
"1316","1316",137286,"Orden"
"1317","1317",94392,"Orden"
"1318","1318",204026,"Orden"
"1319","1319",148484,"Orden"
"1320","1320",20303,"Orden"
"1321","1321",8239,"Orden"
"1322","1322",52842,"Orden"
"1323","1323",213541,"Orden"
"1324","1324",48627,"Orden"
"1325","1325",91880,"Orden"
"1326","1326",23579,"Orden"
"1327","1327",151179,"Orden"
"1328","1328",44071,"Orden"
"1329","1329",200060,"Orden"
"1330","1330",147452,"Orden"
"1331","1331",113238,"Orden"
"1332","1332",155800,"Orden"
"1333","1333",194987,"Orden"
"1334","1334",117730,"Orden"
"1335","1335",141002,"Orden"
"1336","1336",107946,"Orden"
"1337","1337",211808,"Orden"
"1338","1338",52005,"Orden"
"1339","1339",167654,"Orden"
"1340","1340",145691,"Orden"
"1341","1341",167189,"Orden"
"1342","1342",185100,"Orden"
"1343","1343",110407,"Orden"
"1344","1344",74551,"Orden"
"1345","1345",135010,"Orden"
"1346","1346",210476,"Orden"
"1347","1347",212631,"Orden"
"1348","1348",33086,"Orden"
"1349","1349",98133,"Orden"
"1350","1350",161053,"Orden"
"1351","1351",105769,"Orden"
"1352","1352",155171,"Orden"
"1353","1353",109169,"Orden"
"1354","1354",223821,"Orden"
"1355","1355",207511,"Orden"
"1356","1356",207742,"Orden"
"1357","1357",228392,"Orden"
"1358","1358",114008,"Orden"
"1359","1359",82316,"Orden"
"1360","1360",138954,"Orden"
"1361","1361",50191,"Orden"
"1362","1362",246498,"Orden"
"1363","1363",245644,"Orden"
"1364","1364",145917,"Orden"
"1365","1365",168368,"Orden"
"1366","1366",129951,"Orden"
"1367","1367",196465,"Orden"
"1368","1368",93539,"Orden"
"1369","1369",200956,"Orden"
"1370","1370",221779,"Orden"
"1371","1371",36414,"Orden"
"1372","1372",180085,"Orden"
"1373","1373",241611,"Orden"
"1374","1374",56493,"Orden"
"1375","1375",12450,"Orden"
"1376","1376",9512,"Orden"
"1377","1377",28608,"Orden"
"1378","1378",167923,"Orden"
"1379","1379",230532,"Orden"
"1380","1380",99993,"Orden"
"1381","1381",196459,"Orden"
"1382","1382",234428,"Orden"
"1383","1383",89055,"Orden"
"1384","1384",200669,"Orden"
"1385","1385",40801,"Orden"
"1386","1386",38653,"Orden"
"1387","1387",14111,"Orden"
"1388","1388",171893,"Orden"
"1389","1389",30011,"Orden"
"1390","1390",53097,"Orden"
"1391","1391",240028,"Orden"
"1392","1392",134878,"Orden"
"1393","1393",218585,"Orden"
"1394","1394",841,"Orden"
"1395","1395",117846,"Orden"
"1396","1396",212593,"Orden"
"1397","1397",175689,"Orden"
"1398","1398",165465,"Orden"
"1399","1399",157905,"Orden"
"1400","1400",116782,"Orden"
"1401","1401",116274,"Orden"
"1402","1402",231804,"Orden"
"1403","1403",130491,"Orden"
"1404","1404",51915,"Orden"
"1405","1405",131152,"Orden"
"1406","1406",119338,"Orden"
"1407","1407",124801,"Orden"
"1408","1408",3969,"Orden"
"1409","1409",141230,"Orden"
"1410","1410",37311,"Orden"
"1411","1411",237858,"Orden"
"1412","1412",77009,"Orden"
"1413","1413",243570,"Orden"
"1414","1414",198293,"Orden"
"1415","1415",18673,"Orden"
"1416","1416",36670,"Orden"
"1417","1417",9983,"Orden"
"1418","1418",187406,"Orden"
"1419","1419",44936,"Orden"
"1420","1420",150793,"Orden"
"1421","1421",58715,"Orden"
"1422","1422",112188,"Orden"
"1423","1423",89700,"Orden"
"1424","1424",153103,"Orden"
"1425","1425",232690,"Orden"
"1426","1426",101310,"Orden"
"1427","1427",190606,"Orden"
"1428","1428",5965,"Orden"
"1429","1429",226631,"Orden"
"1430","1430",128645,"Orden"
"1431","1431",248235,"Orden"
"1432","1432",231405,"Orden"
"1433","1433",177395,"Orden"
"1434","1434",147381,"Orden"
"1435","1435",240157,"Orden"
"1436","1436",163627,"Orden"
"1437","1437",233871,"Orden"
"1438","1438",242081,"Orden"
"1439","1439",139102,"Orden"
"1440","1440",102444,"Orden"
"1441","1441",117126,"Orden"
"1442","1442",30530,"Orden"
"1443","1443",41396,"Orden"
"1444","1444",147078,"Orden"
"1445","1445",19411,"Orden"
"1446","1446",53773,"Orden"
"1447","1447",214082,"Orden"
"1448","1448",81826,"Orden"
"1449","1449",23549,"Orden"
"1450","1450",140833,"Orden"
"1451","1451",142943,"Orden"
"1452","1452",19515,"Orden"
"1453","1453",196082,"Orden"
"1454","1454",135807,"Orden"
"1455","1455",120776,"Orden"
"1456","1456",169170,"Orden"
"1457","1457",129481,"Orden"
"1458","1458",187364,"Orden"
"1459","1459",50907,"Orden"
"1460","1460",112970,"Orden"
"1461","1461",77830,"Orden"
"1462","1462",180354,"Orden"
"1463","1463",47914,"Orden"
"1464","1464",69866,"Orden"
"1465","1465",212607,"Orden"
"1466","1466",181493,"Orden"
"1467","1467",194851,"Orden"
"1468","1468",240309,"Orden"
"1469","1469",61016,"Orden"
"1470","1470",203054,"Orden"
"1471","1471",46533,"Orden"
"1472","1472",104587,"Orden"
"1473","1473",226379,"Orden"
"1474","1474",132030,"Orden"
"1475","1475",149020,"Orden"
"1476","1476",15894,"Orden"
"1477","1477",217983,"Orden"
"1478","1478",101749,"Orden"
"1479","1479",158906,"Orden"
"1480","1480",218565,"Orden"
"1481","1481",244218,"Orden"
"1482","1482",53914,"Orden"
"1483","1483",160658,"Orden"
"1484","1484",64594,"Orden"
"1485","1485",228820,"Orden"
"1486","1486",5819,"Orden"
"1487","1487",59295,"Orden"
"1488","1488",164800,"Orden"
"1489","1489",201206,"Orden"
"1490","1490",52077,"Orden"
"1491","1491",70417,"Orden"
"1492","1492",11421,"Orden"
"1493","1493",179475,"Orden"
"1494","1494",142186,"Orden"
"1495","1495",108121,"Orden"
"1496","1496",46548,"Orden"
"1497","1497",136406,"Orden"
"1498","1498",200512,"Orden"
"1499","1499",185531,"Orden"
"1500","1500",132352,"Orden"
"1501","1501",103310,"Orden"
"1502","1502",219660,"Orden"
"1503","1503",185475,"Orden"
"1504","1504",8240,"Orden"
"1505","1505",9052,"Orden"
"1506","1506",205888,"Orden"
"1507","1507",77497,"Orden"
"1508","1508",63978,"Orden"
"1509","1509",88348,"Orden"
"1510","1510",115896,"Orden"
"1511","1511",29568,"Orden"
"1512","1512",236919,"Orden"
"1513","1513",90884,"Orden"
"1514","1514",152925,"Orden"
"1515","1515",86334,"Orden"
"1516","1516",201618,"Orden"
"1517","1517",113918,"Orden"
"1518","1518",61941,"Orden"
"1519","1519",142816,"Orden"
"1520","1520",163665,"Orden"
"1521","1521",174728,"Orden"
"1522","1522",37512,"Orden"
"1523","1523",120571,"Orden"
"1524","1524",92679,"Orden"
"1525","1525",50981,"Orden"
"1526","1526",202944,"Orden"
"1527","1527",26122,"Orden"
"1528","1528",102748,"Orden"
"1529","1529",61869,"Orden"
"1530","1530",660,"Orden"
"1531","1531",130687,"Orden"
"1532","1532",60307,"Orden"
"1533","1533",174340,"Orden"
"1534","1534",97866,"Orden"
"1535","1535",68904,"Orden"
"1536","1536",26475,"Orden"
"1537","1537",18391,"Orden"
"1538","1538",20623,"Orden"
"1539","1539",126467,"Orden"
"1540","1540",223604,"Orden"
"1541","1541",143916,"Orden"
"1542","1542",39990,"Orden"
"1543","1543",144720,"Orden"
"1544","1544",30779,"Orden"
"1545","1545",46524,"Orden"
"1546","1546",234174,"Orden"
"1547","1547",219798,"Orden"
"1548","1548",206213,"Orden"
"1549","1549",228007,"Orden"
"1550","1550",227165,"Orden"
"1551","1551",128388,"Orden"
"1552","1552",71792,"Orden"
"1553","1553",7555,"Orden"
"1554","1554",10468,"Orden"
"1555","1555",102447,"Orden"
"1556","1556",177911,"Orden"
"1557","1557",231332,"Orden"
"1558","1558",13035,"Orden"
"1559","1559",67375,"Orden"
"1560","1560",182363,"Orden"
"1561","1561",13277,"Orden"
"1562","1562",196651,"Orden"
"1563","1563",93397,"Orden"
"1564","1564",105514,"Orden"
"1565","1565",86609,"Orden"
"1566","1566",73482,"Orden"
"1567","1567",18956,"Orden"
"1568","1568",177695,"Orden"
"1569","1569",108022,"Orden"
"1570","1570",77353,"Orden"
"1571","1571",31224,"Orden"
"1572","1572",218848,"Orden"
"1573","1573",162975,"Orden"
"1574","1574",73775,"Orden"
"1575","1575",10960,"Orden"
"1576","1576",200224,"Orden"
"1577","1577",65325,"Orden"
"1578","1578",4304,"Orden"
"1579","1579",244110,"Orden"
"1580","1580",77328,"Orden"
"1581","1581",105164,"Orden"
"1582","1582",224758,"Orden"
"1583","1583",21863,"Orden"
"1584","1584",5822,"Orden"
"1585","1585",1964,"Orden"
"1586","1586",239560,"Orden"
"1587","1587",50239,"Orden"
"1588","1588",79073,"Orden"
"1589","1589",110083,"Orden"
"1590","1590",50392,"Orden"
"1591","1591",194301,"Orden"
"1592","1592",7633,"Orden"
"1593","1593",12934,"Orden"
"1594","1594",185792,"Orden"
"1595","1595",140827,"Orden"
"1596","1596",36314,"Orden"
"1597","1597",108915,"Orden"
"1598","1598",245221,"Orden"
"1599","1599",88872,"Orden"
"1600","1600",113399,"Orden"
"1601","1601",150670,"Orden"
"1602","1602",88151,"Orden"
"1603","1603",156282,"Orden"
"1604","1604",213504,"Orden"
"1605","1605",103040,"Orden"
"1606","1606",41648,"Orden"
"1607","1607",160995,"Orden"
"1608","1608",59104,"Orden"
"1609","1609",41290,"Orden"
"1610","1610",242920,"Orden"
"1611","1611",159570,"Orden"
"1612","1612",208981,"Orden"
"1613","1613",117943,"Orden"
"1614","1614",240085,"Orden"
"1615","1615",222692,"Orden"
"1616","1616",245831,"Orden"
"1617","1617",94655,"Orden"
"1618","1618",169777,"Orden"
"1619","1619",29927,"Orden"
"1620","1620",153661,"Orden"
"1621","1621",138527,"Orden"
"1622","1622",208505,"Orden"
"1623","1623",36935,"Orden"
"1624","1624",70216,"Orden"
"1625","1625",152444,"Orden"
"1626","1626",17223,"Orden"
"1627","1627",21901,"Orden"
"1628","1628",195801,"Orden"
"1629","1629",16228,"Orden"
"1630","1630",168175,"Orden"
"1631","1631",114815,"Orden"
"1632","1632",148749,"Orden"
"1633","1633",201024,"Orden"
"1634","1634",6044,"Orden"
"1635","1635",84062,"Orden"
"1636","1636",114549,"Orden"
"1637","1637",17362,"Orden"
"1638","1638",173906,"Orden"
"1639","1639",82513,"Orden"
"1640","1640",103281,"Orden"
"1641","1641",21092,"Orden"
"1642","1642",130821,"Orden"
"1643","1643",120996,"Orden"
"1644","1644",133139,"Orden"
"1645","1645",47768,"Orden"
"1646","1646",6600,"Orden"
"1647","1647",82602,"Orden"
"1648","1648",53782,"Orden"
"1649","1649",23984,"Orden"
"1650","1650",153841,"Orden"
"1651","1651",27738,"Orden"
"1652","1652",124485,"Orden"
