"","id_cliente","fecha","pgo_tot","tipo_cliente"
"530","530",2020-12-12,457.95,"Cliente nivel 1"
"531","531",2020-12-13,400,"Cliente nivel 1"
"532","532",2020-12-01,400,"Cliente nivel 1"
"533","533",2020-12-08,700,"Cliente nivel 1"
"534","534",2020-12-15,372,"Cliente nivel 1"
"535","535",2020-12-22,587.5,"Cliente nivel 1"
"536","536",2020-12-08,470,"Cliente nivel 1"
"537","537",2020-12-26,500,"Cliente nivel 1"
"538","538",2020-12-04,3950,"Cliente nivel 1"
"539","539",2020-12-11,2000,"Cliente nivel 1"
"540","540",2020-12-18,886,"Cliente nivel 1"
"541","541",2020-12-23,1515.16,"Cliente nivel 1"
"542","542",2020-12-03,525,"Cliente nivel 1"
"543","543",2020-12-10,525,"Cliente nivel 1"
"544","544",2020-12-17,525,"Cliente nivel 1"
"545","545",2020-12-25,525,"Cliente nivel 1"
"546","546",2020-12-15,220,"Cliente nivel 1"
"547","547",2020-12-06,211.48,"Cliente nivel 1"
"548","548",2020-12-04,4073,"Cliente nivel 1"
"549","549",2020-12-11,6963,"Cliente nivel 1"
"550","550",2020-12-18,3548,"Cliente nivel 1"
"551","551",2020-12-24,1310,"Cliente nivel 1"
"552","552",2020-12-02,0.59,"Cliente nivel 1"
"553","553",2020-12-16,160,"Cliente nivel 1"
"554","554",2020-12-26,160,"Cliente nivel 1"
"555","555",2020-12-07,2000,"Cliente nivel 1"
"556","556",2020-12-17,2000,"Cliente nivel 1"
"557","557",2020-12-28,2000,"Cliente nivel 1"
"558","558",2020-12-28,408.79,"Empleado"
"559","559",2020-12-03,100,"Cliente nivel 1"
"560","560",2020-12-12,500,"Cliente nivel 1"
"561","561",2020-12-17,300,"Cliente nivel 1"
"562","562",2020-12-23,200.66,"Cliente nivel 1"
"563","563",2020-12-07,2,"Cliente nivel 1"
"564","564",2020-12-13,316.71,"Cliente nivel 1"
"565","565",2020-12-20,110,"Cliente nivel 1"
"566","566",2020-12-28,110,"Cliente nivel 1"
"567","567",2020-12-01,350,"Cliente nivel 1"
"568","568",2020-12-13,619,"Cliente nivel 1"
"569","569",2020-12-02,0.44,"Cliente nivel 1"
"570","570",2020-12-08,2000,"Cliente nivel 1"
"571","571",2020-12-14,633,"Cliente nivel 1"
"572","572",2020-12-20,2186,"Cliente nivel 1"
"573","573",2020-12-23,2000,"Cliente nivel 1"
"574","574",2020-12-02,250,"Cliente nivel 1"
"575","575",2020-12-16,457,"Cliente nivel 1"
"576","576",2020-12-17,89,"Cliente nivel 1"
"577","577",2020-12-24,500,"Cliente nivel 1"
"578","578",2020-12-09,4401.93,"Cliente nivel 1"
"579","579",2020-12-16,1000,"Cliente nivel 1"
"580","580",2020-12-18,2215,"Cliente nivel 1"
"581","581",2020-12-22,2978,"Cliente nivel 1"
"582","582",2020-12-28,1000,"Cliente nivel 1"
"583","583",2020-12-17,100,"Cliente nivel 1"
"584","584",2020-12-24,907,"Cliente nivel 1"
"585","585",2020-12-05,2939,"Cliente nivel 1"
"586","586",2020-12-18,3000,"Cliente nivel 1"
"587","587",2020-12-01,0.55,"Cliente nivel 1"
"588","588",2020-12-09,985,"Cliente nivel 1"
"589","589",2020-12-14,1051,"Cliente nivel 1"
"590","590",2020-12-15,985,"Cliente nivel 1"
"591","591",2020-12-24,3500,"Cliente nivel 1"
"592","592",2020-12-07,3000,"Cliente nivel 1"
"593","593",2020-12-21,970.14,"Cliente nivel 1"
"594","594",2020-12-03,298.39,"Cliente nivel 1"
"595","595",2020-12-07,600,"Cliente nivel 1"
"596","596",2020-12-14,600,"Cliente nivel 1"
"597","597",2020-12-16,1134,"Cliente nivel 1"
"598","598",2020-12-21,2896,"Cliente nivel 1"
"599","599",2020-12-28,700,"Cliente nivel 1"
"600","600",2020-12-06,486,"Cliente nivel 1"
"601","601",2020-12-13,300,"Cliente nivel 1"
"602","602",2020-12-02,600,"Cliente nivel 1"
"603","603",2020-12-09,1030.35,"Cliente nivel 1"
"604","604",2020-12-19,0.65,"Cliente nivel 1"
"605","605",2020-12-10,862.13,"Cliente nivel 1"
"606","606",2020-12-02,828,"Cliente nivel 1"
"607","607",2020-12-10,824.86,"Cliente nivel 1"
"608","608",2020-12-17,4398,"Cliente nivel 1"
"609","609",2020-12-01,145,"Cliente nivel 1"
"610","610",2020-12-07,375,"Cliente nivel 1"
"611","611",2020-12-15,375,"Cliente nivel 1"
"612","612",2020-12-19,749,"Cliente nivel 1"
"613","613",2020-12-28,400,"Cliente nivel 1"
"614","614",2020-12-01,290,"Cliente nivel 1"
"615","615",2020-12-08,290,"Cliente nivel 1"
"616","616",2020-12-15,570,"Cliente nivel 1"
"617","617",2020-12-22,290,"Cliente nivel 1"
"618","618",2020-12-16,500,"Cliente nivel 1"
"619","619",2020-12-02,1550,"Cliente nivel 1"
"620","620",2020-12-04,1500,"Cliente nivel 1"
"621","621",2020-12-16,791,"Cliente nivel 1"
"622","622",2020-12-18,3500,"Cliente nivel 1"
"623","623",2020-12-01,1053,"Cliente nivel 1"
"624","624",2020-12-16,1500,"Cliente nivel 1"
"625","625",2020-12-26,1500,"Cliente nivel 1"
"626","626",2020-12-05,484,"Cliente nivel 1"
"627","627",2020-12-11,315,"Cliente nivel 1"
"628","628",2020-12-18,400,"Cliente nivel 1"
"629","629",2020-12-26,315,"Cliente nivel 1"
"630","630",2020-12-13,600,"Cliente nivel 1"
"631","631",2020-12-28,500,"Cliente nivel 1"
"632","632",2020-12-01,1000,"Cliente nivel 1"
"633","633",2020-12-03,1983,"Cliente nivel 1"
"634","634",2020-12-12,1375,"Cliente nivel 1"
"635","635",2020-12-19,4132,"Cliente nivel 1"
"636","636",2020-12-28,1300,"Cliente nivel 1"
"637","637",2020-12-01,261,"Cliente nivel 1"
"638","638",2020-12-08,600,"Cliente nivel 1"
"639","639",2020-12-16,600,"Cliente nivel 1"
"640","640",2020-12-23,1200.4,"Cliente nivel 1"
"641","641",2020-12-01,300,"Cliente nivel 1"
"642","642",2020-12-09,249.61,"Cliente nivel 1"
"643","643",2020-12-19,0.39,"Cliente nivel 1"
"644","644",2020-12-26,300,"Cliente nivel 1"
"645","645",2020-12-02,652,"Cliente nivel 1"
"646","646",2020-12-18,1161.54,"Cliente nivel 1"
"647","647",2020-12-20,0.46,"Cliente nivel 1"
"648","648",2020-12-04,100,"Cliente nivel 1"
"649","649",2020-12-10,300,"Cliente nivel 1"
"650","650",2020-12-18,300,"Cliente nivel 1"
"651","651",2020-12-01,4449,"Cliente nivel 1"
"652","652",2020-12-09,1700,"Cliente nivel 1"
"653","653",2020-12-16,800,"Cliente nivel 1"
"654","654",2020-12-22,1000,"Cliente nivel 1"
"655","655",2020-12-28,2366,"Cliente nivel 1"
"656","656",2020-12-03,150,"Cliente nivel 1"
"657","657",2020-12-05,133.5,"Cliente nivel 1"
"658","658",2020-12-08,100,"Cliente nivel 1"
"659","659",2020-12-12,100,"Cliente nivel 1"
"660","660",2020-12-13,100,"Cliente nivel 1"
"661","661",2020-12-19,369.92,"Cliente nivel 1"
"662","662",2020-12-07,957.84,"Cliente nivel 1"
"663","663",2020-12-04,275,"Cliente nivel 1"
"664","664",2020-12-11,275,"Cliente nivel 1"
"665","665",2020-12-02,4481.97,"Cliente nivel 1"
"666","666",2020-12-10,4887,"Cliente nivel 1"
"667","667",2020-12-05,470,"Cliente nivel 1"
"668","668",2020-12-13,500,"Cliente nivel 1"
"669","669",2020-12-20,500,"Cliente nivel 1"
"670","670",2020-12-26,380,"Cliente nivel 1"
"671","671",2020-12-14,650,"Cliente nivel 1"
"672","672",2020-12-21,489.68,"Cliente nivel 1"
"673","673",2020-12-13,1374,"Cliente nivel 1"
"674","674",2020-12-06,4429.97,"Cliente nivel 1"
"675","675",2020-12-12,4450,"Cliente nivel 1"
"676","676",2020-12-27,2300,"Cliente nivel 1"
"677","677",2020-12-02,961,"Empleado"
"678","678",2020-12-09,87.72,"Empleado"
"679","679",2020-12-03,94,"Cliente nivel 1"
"680","680",2020-12-11,593,"Cliente nivel 1"
"681","681",2020-12-18,253.15,"Cliente nivel 1"
"682","682",2020-12-17,238.35,"Cliente nivel 1"
"683","683",2020-12-05,2818,"Cliente nivel 1"
"684","684",2020-12-13,3162,"Cliente nivel 1"
"685","685",2020-12-28,1600,"Cliente nivel 1"
"686","686",2020-12-14,3133,"Cliente nivel 1"
"687","687",2020-12-20,3,"Cliente nivel 1"
"688","688",2020-12-28,1180,"Cliente nivel 1"
"689","689",2020-12-06,270,"Cliente nivel 1"
"690","690",2020-12-13,260,"Cliente nivel 1"
"691","691",2020-12-18,260,"Cliente nivel 1"
"692","692",2020-12-22,260,"Cliente nivel 1"
"693","693",2020-12-27,270,"Cliente nivel 1"
"694","694",2020-12-01,300,"Cliente nivel 1"
"695","695",2020-12-12,601.36,"Cliente nivel 1"
"696","696",2020-12-27,506,"Cliente nivel 1"
"697","697",2020-12-01,2000,"Cliente nivel 1"
"698","698",2020-12-08,2000,"Cliente nivel 1"
"699","699",2020-12-16,1200,"Cliente nivel 1"
"700","700",2020-12-18,1893.2,"Cliente nivel 1"
"701","701",2020-12-28,1500,"Cliente nivel 1"
"702","702",2020-12-03,900,"Cliente nivel 1"
"703","703",2020-12-10,180,"Cliente nivel 1"
"704","704",2020-12-17,2959,"Cliente nivel 1"
"705","705",2020-12-11,300,"Cliente nivel 1"
"706","706",2020-12-03,4291,"Cliente nivel 1"
"707","707",2020-12-10,3159,"Cliente nivel 1"
"708","708",2020-12-17,3836,"Cliente nivel 1"
"709","709",2020-12-25,1580,"Cliente nivel 1"
"710","710",2020-12-07,300,"Cliente nivel 1"
"711","711",2020-12-14,300,"Cliente nivel 1"
"712","712",2020-12-12,500,"Cliente nivel 1"
"713","713",2020-12-04,600,"Cliente nivel 1"
"714","714",2020-12-10,482,"Cliente nivel 1"
"715","715",2020-12-26,600,"Cliente nivel 1"
"716","716",2020-12-03,17.94,"Cliente nivel 1"
"717","717",2020-12-04,282.06,"Cliente nivel 1"
"718","718",2020-12-27,300,"Cliente nivel 1"
"719","719",2020-12-17,312.51,"Cliente nivel 1"
"720","720",2020-12-27,625,"Cliente nivel 1"
"721","721",2020-12-05,350,"Cliente nivel 1"
"722","722",2020-12-12,350,"Cliente nivel 1"
"723","723",2020-12-18,1649.92,"Cliente nivel 1"
"724","724",2020-12-27,700,"Cliente nivel 1"
"725","725",2020-12-07,740.43,"Cliente nivel 1"
"726","726",2020-12-04,2829.16,"Cliente nivel 1"
"727","727",2020-12-08,3340,"Cliente nivel 1"
"728","728",2020-12-27,1000,"Cliente nivel 1"
"729","729",2020-12-03,400,"Cliente nivel 1"
"730","730",2020-12-08,387,"Cliente nivel 1"
"731","731",2020-12-17,359.05,"Cliente nivel 1"
"732","732",2020-12-07,900,"Cliente nivel 1"
"733","733",2020-12-14,900,"Cliente nivel 1"
"734","734",2020-12-07,487.26,"Cliente nivel 1"
"735","735",2020-12-17,726,"Cliente nivel 1"
"736","736",2020-12-01,117.74,"Empleado"
"737","737",2020-12-08,216.45,"Empleado"
"738","738",2020-12-11,3115.41,"Empleado"
"739","739",2020-12-05,244.6,"Cliente nivel 1"
"740","740",2020-12-10,1608,"Cliente nivel 1"
"741","741",2020-12-26,1000,"Cliente nivel 1"
"742","742",2020-12-03,212.5,"Cliente nivel 1"
"743","743",2020-12-12,212.5,"Cliente nivel 1"
"744","744",2020-12-17,212.5,"Cliente nivel 1"
"745","745",2020-12-26,212.5,"Cliente nivel 1"
"746","746",2020-12-02,5512.5,"Cliente nivel 1"
"747","747",2020-12-09,7150,"Cliente nivel 1"
"748","748",2020-12-17,7157,"Cliente nivel 1"
"749","749",2020-12-03,2500,"Cliente nivel 1"
"750","750",2020-12-10,2500,"Cliente nivel 1"
"751","751",2020-12-17,5000,"Cliente nivel 1"
"752","752",2020-12-24,2000,"Cliente nivel 1"
"753","753",2020-12-03,187.5,"Cliente nivel 1"
"754","754",2020-12-11,187.5,"Cliente nivel 1"
"755","755",2020-12-18,187.5,"Cliente nivel 1"
"756","756",2020-12-06,300,"Cliente nivel 1"
"757","757",2020-12-13,418,"Cliente nivel 1"
"758","758",2020-12-20,300,"Cliente nivel 1"
"759","759",2020-12-15,620,"Cliente nivel 1"
"760","760",2020-12-01,200,"Cliente nivel 1"
"761","761",2020-12-03,450,"Cliente nivel 1"
"762","762",2020-12-09,1339,"Cliente nivel 1"
"763","763",2020-12-16,888,"Cliente nivel 1"
"764","764",2020-12-21,500,"Cliente nivel 1"
"765","765",2020-12-13,1389,"Cliente nivel 1"
"766","766",2020-12-19,1500,"Cliente nivel 1"
"767","767",2020-12-16,1632,"Cliente nivel 1"
"768","768",2020-12-09,1100.96,"Cliente nivel 1"
"769","769",2020-12-28,1111.97,"Cliente nivel 1"
"770","770",2020-12-05,200,"Cliente nivel 1"
"771","771",2020-12-12,258.84,"Cliente nivel 1"
"772","772",2020-12-14,1.16,"Cliente nivel 1"
"773","773",2020-12-21,300,"Cliente nivel 1"
"774","774",2020-12-28,300,"Cliente nivel 1"
"775","775",2020-12-07,1500,"Cliente nivel 1"
"776","776",2020-12-13,1999.33,"Cliente nivel 1"
"777","777",2020-12-20,6205,"Cliente nivel 1"
"778","778",2020-12-27,2050,"Cliente nivel 1"
"779","779",2020-12-05,824,"Cliente nivel 1"
"780","780",2020-12-12,2000,"Cliente nivel 1"
"781","781",2020-12-18,3382,"Cliente nivel 1"
"782","782",2020-12-01,1440,"Cliente nivel 1"
"783","783",2020-12-02,476,"Cliente nivel 1"
"784","784",2020-12-08,1789,"Cliente nivel 1"
"785","785",2020-12-14,1171,"Cliente nivel 1"
"786","786",2020-12-15,750,"Cliente nivel 1"
"787","787",2020-12-18,765,"Cliente nivel 1"
"788","788",2020-12-21,1418,"Cliente nivel 1"
"789","789",2020-12-04,960,"Cliente nivel 1"
"790","790",2020-12-07,800,"Cliente nivel 1"
"791","791",2020-12-14,1783,"Cliente nivel 1"
"792","792",2020-12-18,1222,"Cliente nivel 1"
"793","793",2020-12-21,1000,"Cliente nivel 1"
"794","794",2020-12-28,1300,"Cliente nivel 1"
"795","795",2020-12-21,0.2,"Cliente nivel 1"
"796","796",2020-12-28,274,"Cliente nivel 1"
"797","797",2020-12-08,1500,"Cliente nivel 1"
"798","798",2020-12-18,5157,"Cliente nivel 1"
"799","799",2020-12-22,2625,"Cliente nivel 1"
"800","800",2020-12-12,1957.94,"Cliente nivel 1"
"801","801",2020-12-06,935.61,"Cliente nivel 1"
"802","802",2020-12-20,700,"Cliente nivel 1"
"803","803",2020-12-11,141.54,"Cliente nivel 1"
"804","804",2020-12-18,1359.31,"Cliente nivel 1"
"805","805",2020-12-09,937.5,"Cliente nivel 1"
"806","806",2020-12-16,937.5,"Cliente nivel 1"
"807","807",2020-12-23,1875,"Cliente nivel 1"
"808","808",2020-12-01,300,"Cliente nivel 1"
"809","809",2020-12-09,300,"Cliente nivel 1"
"810","810",2020-12-17,300,"Cliente nivel 1"
"811","811",2020-12-22,299.54,"Cliente nivel 1"
"812","812",2020-12-23,0.46,"Cliente nivel 1"
"813","813",2020-12-17,0.15,"Cliente nivel 1"
"814","814",2020-12-01,446,"Empleado"
"815","815",2020-12-09,633.69,"Empleado"
"816","816",2020-12-16,2328,"Empleado"
"817","817",2020-12-19,688.35,"Empleado"
"818","818",2020-12-24,0.65,"Empleado"
"819","819",2020-12-06,118.38,"Cliente nivel 1"
"820","820",2020-12-13,1182,"Cliente nivel 1"
"821","821",2020-12-24,260,"Cliente nivel 1"
"822","822",2020-12-10,914,"Cliente nivel 1"
"823","823",2020-12-17,528.82,"Cliente nivel 1"
"824","824",2020-12-06,500,"Cliente nivel 1"
"825","825",2020-12-13,623,"Cliente nivel 1"
"826","826",2020-12-18,694.59,"Cliente nivel 1"
"827","827",2020-12-10,320,"Cliente nivel 1"
"828","828",2020-12-16,312,"Cliente nivel 1"
"829","829",2020-12-27,500,"Cliente nivel 1"
"830","830",2020-12-11,1051,"Cliente nivel 1"
"831","831",2020-12-13,300,"Cliente nivel 1"
"832","832",2020-12-28,400,"Cliente nivel 1"
"833","833",2020-12-07,200,"Cliente nivel 1"
"834","834",2020-12-14,650,"Cliente nivel 1"
"835","835",2020-12-24,300,"Cliente nivel 1"
"836","836",2020-12-07,700,"Cliente nivel 1"
"837","837",2020-12-17,232.33,"Cliente nivel 1"
"838","838",2020-12-09,132.64,"Empleado"
"839","839",2020-12-05,150,"Cliente nivel 1"
"840","840",2020-12-20,300,"Cliente nivel 1"
"841","841",2020-12-05,300,"Cliente nivel 1"
"842","842",2020-12-12,286.22,"Cliente nivel 1"
"843","843",2020-12-02,725,"Cliente nivel 1"
"844","844",2020-12-10,400,"Cliente nivel 1"
"845","845",2020-12-04,2513.76,"Cliente nivel 1"
"846","846",2020-12-05,214.13,"Cliente nivel 1"
"847","847",2020-12-15,260,"Cliente nivel 1"
"848","848",2020-12-19,270,"Cliente nivel 1"
"849","849",2020-12-28,500,"Cliente nivel 1"
"850","850",2020-12-04,881,"Cliente nivel 1"
"851","851",2020-12-05,50,"Cliente nivel 1"
"852","852",2020-12-11,1581.72,"Cliente nivel 1"
"853","853",2020-12-27,4500,"Cliente nivel 1"
"854","854",2020-12-02,327,"Cliente nivel 1"
"855","855",2020-12-09,300,"Cliente nivel 1"
"856","856",2020-12-16,750,"Cliente nivel 1"
"857","857",2020-12-02,150,"Cliente nivel 1"
"858","858",2020-12-09,96,"Cliente nivel 1"
"859","859",2020-12-15,150,"Cliente nivel 1"
"860","860",2020-12-22,150,"Cliente nivel 1"
"861","861",2020-12-05,121.06,"Cliente nivel 1"
"862","862",2020-12-12,122,"Cliente nivel 1"
"863","863",2020-12-26,242.29,"Cliente nivel 1"
"864","864",2020-12-03,250,"Cliente nivel 1"
"865","865",2020-12-09,150,"Cliente nivel 1"
"866","866",2020-12-17,150,"Cliente nivel 1"
"867","867",2020-12-27,300,"Cliente nivel 1"
"868","868",2020-12-01,500,"Cliente nivel 1"
"869","869",2020-12-05,500,"Cliente nivel 1"
"870","870",2020-12-12,478.29,"Cliente nivel 1"
"871","871",2020-12-20,500,"Cliente nivel 1"
"872","872",2020-12-06,1238,"Cliente nivel 1"
"873","873",2020-12-13,1645,"Cliente nivel 1"
"874","874",2020-12-21,415,"Cliente nivel 1"
"875","875",2020-12-04,1322.83,"Cliente nivel 1"
"876","876",2020-12-11,200,"Cliente nivel 1"
"877","877",2020-12-17,1181,"Cliente nivel 1"
"878","878",2020-12-24,220,"Cliente nivel 1"
"879","879",2020-12-17,0.19,"Cliente nivel 1"
"880","880",2020-12-18,546.81,"Cliente nivel 1"
"881","881",2020-12-09,283.51,"Empleado"
"882","882",2020-12-02,165,"Cliente nivel 1"
"883","883",2020-12-09,82,"Cliente nivel 1"
"884","884",2020-12-06,700,"Cliente nivel 1"
"885","885",2020-12-16,500,"Cliente nivel 1"
"886","886",2020-12-03,450,"Cliente nivel 1"
"887","887",2020-12-10,511,"Cliente nivel 1"
"888","888",2020-12-17,200,"Cliente nivel 1"
"889","889",2020-12-06,2500,"Cliente nivel 1"
"890","890",2020-12-13,2500,"Cliente nivel 1"
"891","891",2020-12-20,2500,"Cliente nivel 1"
"892","892",2020-12-27,1349.15,"Cliente nivel 1"
"893","893",2020-12-04,155.54,"Cliente nivel 1"
"894","894",2020-12-19,745.32,"Cliente nivel 1"
"895","895",2020-12-09,436.16,"Empleado"
"896","896",2020-12-02,500,"Cliente nivel 1"
"897","897",2020-12-09,500,"Cliente nivel 1"
"898","898",2020-12-15,607,"Cliente nivel 1"
"899","899",2020-12-07,675.28,"Cliente nivel 1"
"900","900",2020-12-15,364,"Cliente nivel 1"
"901","901",2020-12-09,138.87,"Empleado"
"902","902",2020-12-05,90,"Cliente nivel 1"
"903","903",2020-12-12,200,"Cliente nivel 1"
"904","904",2020-12-25,200,"Cliente nivel 1"
"905","905",2020-12-01,674.1,"Cliente nivel 1"
"906","906",2020-12-08,4999,"Cliente nivel 1"
"907","907",2020-12-11,1701,"Cliente nivel 1"
"908","908",2020-12-16,4700,"Cliente nivel 1"
"909","909",2020-12-04,1299.74,"Cliente nivel 1"
"910","910",2020-12-10,1350,"Cliente nivel 1"
"911","911",2020-12-17,1350,"Cliente nivel 1"
"912","912",2020-12-26,1450,"Cliente nivel 1"
"913","913",2020-12-01,179.17,"Empleado"
"914","914",2020-12-08,179.17,"Empleado"
"915","915",2020-12-15,179.17,"Empleado"
"916","916",2020-12-22,179.17,"Empleado"
"917","917",2020-12-29,179.17,"Empleado"
"918","918",2020-12-01,230.88,"Empleado"
"919","919",2020-12-08,286.75,"Empleado"
"920","920",2020-12-15,286.79,"Empleado"
"921","921",2020-12-16,563,"Empleado"
"922","922",2020-12-22,226.74,"Empleado"
"923","923",2020-12-29,227.58,"Empleado"
"924","924",2020-12-03,200,"Cliente nivel 1"
"925","925",2020-12-10,200,"Cliente nivel 1"
"926","926",2020-12-18,250,"Cliente nivel 1"
"927","927",2020-12-27,200,"Cliente nivel 1"
"928","928",2020-12-28,876,"Cliente nivel 1"
"929","929",2020-12-03,0.11,"Cliente nivel 1"
"930","930",2020-12-10,250,"Cliente nivel 1"
"931","931",2020-12-17,250,"Cliente nivel 1"
"932","932",2020-12-23,449.89,"Cliente nivel 1"
"933","933",2020-12-10,99,"Cliente nivel 1"
"934","934",2020-12-24,21,"Cliente nivel 1"
"935","935",2020-12-05,463.12,"Cliente nivel 1"
"936","936",2020-12-15,563.78,"Cliente nivel 1"
"937","937",2020-12-04,1000,"Cliente nivel 1"
"938","938",2020-12-07,1299.62,"Cliente nivel 1"
"939","939",2020-12-19,0.38,"Cliente nivel 1"
"940","940",2020-12-27,750,"Cliente nivel 1"
"941","941",2020-12-05,2248,"Cliente nivel 1"
"942","942",2020-12-16,1233,"Cliente nivel 1"
"943","943",2020-12-22,2713,"Cliente nivel 1"
"944","944",2020-12-08,659,"Cliente nivel 1"
"945","945",2020-12-13,3016,"Cliente nivel 1"
"946","946",2020-12-09,500,"Cliente nivel 1"
"947","947",2020-12-15,850.91,"Cliente nivel 1"
"948","948",2020-12-17,500,"Cliente nivel 1"
"949","949",2020-12-12,506,"Cliente nivel 1"
"950","950",2020-12-28,410,"Cliente nivel 1"
"951","951",2020-12-02,200,"Cliente nivel 1"
"952","952",2020-12-08,1026.89,"Cliente nivel 1"
"953","953",2020-12-09,0.11,"Cliente nivel 1"
"954","954",2020-12-16,160,"Cliente nivel 1"
"955","955",2020-12-22,506,"Cliente nivel 1"
"956","956",2020-12-26,222,"Cliente nivel 1"
"957","957",2020-12-27,27.34,"Cliente nivel 1"
"958","958",2020-12-13,350,"Cliente nivel 1"
"959","959",2020-12-04,375,"Cliente nivel 1"
"960","960",2020-12-08,375,"Cliente nivel 1"
"961","961",2020-12-15,375,"Cliente nivel 1"
"962","962",2020-12-22,375,"Cliente nivel 1"
"963","963",2020-12-04,500,"Cliente nivel 1"
"964","964",2020-12-10,1000,"Cliente nivel 1"
"965","965",2020-12-16,1720,"Cliente nivel 1"
"966","966",2020-12-23,1000,"Cliente nivel 1"
"967","967",2020-12-14,498,"Cliente nivel 1"
"968","968",2020-12-03,1934,"Cliente nivel 1"
"969","969",2020-12-18,700,"Cliente nivel 1"
"970","970",2020-12-08,50.13,"Empleado"
"971","971",2020-12-15,79.82,"Empleado"
"972","972",2020-12-22,79.82,"Empleado"
"973","973",2020-12-23,339,"Empleado"
"974","974",2020-12-24,543,"Empleado"
"975","975",2020-12-29,110.02,"Empleado"
"976","976",2020-12-02,650,"Cliente nivel 1"
"977","977",2020-12-09,700,"Cliente nivel 1"
"978","978",2020-12-14,1212,"Cliente nivel 1"
"979","979",2020-12-21,800,"Cliente nivel 1"
"980","980",2020-12-28,800,"Cliente nivel 1"
"981","981",2020-12-02,1300,"Cliente nivel 1"
"982","982",2020-12-13,1300,"Cliente nivel 1"
"983","983",2020-12-20,1300,"Cliente nivel 1"
"984","984",2020-12-27,1220.82,"Cliente nivel 1"
"985","985",2020-12-05,2261.63,"Cliente nivel 1"
"986","986",2020-12-07,200,"Cliente nivel 1"
"987","987",2020-12-05,150.92,"Cliente nivel 1"
"988","988",2020-12-01,114.79,"Empleado"
"989","989",2020-12-08,116.79,"Empleado"
"990","990",2020-12-15,116.87,"Empleado"
"991","991",2020-12-16,346,"Empleado"
"992","992",2020-12-20,88,"Empleado"
"993","993",2020-12-22,73.16,"Empleado"
"994","994",2020-12-29,82.16,"Empleado"
"995","995",2020-12-04,288,"Cliente nivel 1"
"996","996",2020-12-08,286,"Cliente nivel 1"
"997","997",2020-12-10,1883,"Cliente nivel 1"
