,id_cliente,deuda_act,deuda_act_interes,venta_trimestral,venta_enero2020,venta_febrero2020,venta_mzo2020,pagos,pagos_enero2020,pagos_febrero2020,pagos_mzo2020,id_sucursal,B_tipo_soc,edad,tipo_cliente,nombre_suc
239,242,0,0,4190,2212,1978,0,4190,2212,1978,0,1,Socio,39,Cliente nivel 1,CDMX
240,243,0,0,16731.32,5691.08,7879.16,3161.08,16996.79,5702.15,7879.16,3415.48,1,Socio,50,Cliente nivel 1,CDMX
241,244,0,0,39.91,39.91,0,0,39.91,39.91,0,0,1,Socio,39,Cliente nivel 1,CDMX
242,245,0,0,1200.74,0,1200.74,0,1294.43,0,1294.43,0,4,Socio,56,Cliente nivel 1,QRO
243,246,0,0,149,0,149,0,149.13,0,149.13,0,4,Socio,53,Cliente nivel 1,QRO
244,247,0,0,988,0,0,988,1157.09,0,0,1157.09,8,Socio,36,Cliente nivel 1,JAL
245,248,0,0,13155,2212,6076,4867,13498.66,2212,6078.03,5208.63,8,Socio,58,Cliente nivel 1,JAL
246,249,0,0,21014,7513,4750,8751,21416.84,7524.17,4757.87,9134.8,10,Socio,48,Cliente nivel 1,TOL
247,250,49.68,54.18,10748,1363,5728,3657,11852.27,1367.77,5728,4756.5,4,Socio,29,Cliente nivel 1,QRO
248,251,0,0,931,931,0,0,1020.15,1020.15,0,0,4,Socio,48,Cliente nivel 1,QRO
249,252,0,0,2739.2,1060.6,1678.6,0,2846.9,1064.31,1782.59,0,10,Socio,34,Cliente nivel 1,TOL
250,253,0,0,41433,13728.2,13990.4,13714.4,41805.4,13728.2,13990.4,14086.8,4,Socio,40,Cliente nivel 1,QRO
251,254,0,0,2100,0,0,2100,2296.46,0,0,2296.46,4,Socio,45,Cliente nivel 1,QRO
252,255,0,0,4506.8,2954,0,1552.8,4618.27,2954,0,1664.27,1,Socio,60,Cliente nivel 1,CDMX
253,256,0,0,1749,806,0,943,1893.13,856.93,0,1036.2,4,Socio,36,Cliente nivel 1,QRO
254,257,0,0,1180.36,23.36,1157,0,1351.92,23.36,1328.56,0,5,Socio,56,Cliente nivel 1,ECA
255,258,0,0,4384,908,1618,1858,4659.76,977.71,1618,2064.05,5,Socio,46,Cliente nivel 1,ECA
256,259,0,0,4637,1787,0,2850,5055.03,1934.63,0,3120.4,1,Socio,31,Cliente nivel 1,CDMX
257,260,0,0,3248.16,1624.08,1624.08,0,3362.77,1624.08,1738.69,0,5,Socio,37,Cliente nivel 1,ECA
258,261,2975.58,4578.23,21292.58,2008.99,7977.79,11305.8,18658.6,2008.99,7989.61,8660,5,Socio,48,Cliente nivel 1,ECA
259,262,0,0,1300,0,650,650,1300,0,650,650,7,Socio,37,Cliente nivel 1,AGS
260,263,0,0,2833.32,1546.32,1287,0,2944.72,1546.32,1398.4,0,6,Socio,52,Cliente nivel 1,PUE
261,264,0,0,11524,0,4854,6670,11524,0,4854,6670,6,Socio,39,Cliente nivel 1,PUE
262,265,0,0,1650,0,0,1650,1728.4,0,0,1728.4,6,Socio,41,Cliente nivel 1,PUE
263,266,0,0,2101.9,857,624,620.9,2215.77,927.33,667,621.44,11,Socio,67,Cliente nivel 1,TIJ
264,267,0,0,1135.73,1135.73,0,0,1237.81,1237.81,0,0,12,Socio,35,Cliente nivel 1,GTO
265,268,0,0,11313.5,2362,5319.5,3632,11340.73,2362.89,5320.68,3657.16,13,Socio,49,Cliente nivel 1,OAX
266,269,0,0,1429,921,0,508,1527.19,1017.19,0,510,13,Socio,36,Cliente nivel 1,OAX
267,270,0,0,739,739,0,0,739,739,0,0,13,Socio,41,Cliente nivel 1,OAX
268,271,0,0,10927,7561,0,3366,11448.91,7843.13,0,3605.78,13,Socio,36,Cliente nivel 1,OAX
269,272,0,0,4224,1178,1300,1746,4244.51,1178.59,1300.91,1765.01,13,Socio,53,Cliente nivel 1,OAX
270,273,0,0,1848,0,1150,698,1904.7,0,1150,754.7,13,Socio,32,Cliente nivel 1,OAX
271,274,0,0,4950,0,4950,0,4950,0,4950,0,13,Socio,31,Cliente nivel 1,OAX
272,275,0,0,3600,2077,323,1200,3682.79,2158.98,323,1200.81,13,Socio,41,Cliente nivel 1,OAX
273,276,0,0,36258,10285,14503,11470,36558.2,10289.32,14505.47,11763.41,13,Socio,47,Cliente nivel 1,OAX
274,277,0,0,8045.9,2405.9,4200,1440,8264.2,2406.71,4315.9,1541.59,13,Socio,38,Cliente nivel 1,OAX
275,278,0,0,21848,5096,7671,9081,22614.21,5189.62,7671.54,9753.05,13,Socio,47,Cliente nivel 1,OAX
276,279,0,0,2000,0,2000,0,2162.4,0,2162.4,0,14,Socio,48,Cliente nivel 1,TAB
277,280,0,0,27300,7800,7800,11700,27304.48,7800.98,7803.5,11700,14,Socio,42,Cliente nivel 1,TAB
278,281,0,0,10650,3550,3550,3550,10983.54,3550,3550,3883.54,14,Socio,33,Cliente nivel 1,TAB
279,282,0,0,4868.5,1300,2268.5,1300,4936.44,1300.67,2269.89,1365.88,13,Socio,29,Cliente nivel 1,OAX
280,283,0,0,5250,1750,1750,1750,5993.75,1763.52,1752.92,2477.31,11,Socio,39,Cliente nivel 1,TIJ
281,284,0,0,2387,0,1187,1200,2387,0,1187,1200,15,Socio,46,Cliente nivel 1,SLP
282,285,0,0,1096,1096,0,0,1183.22,1183.22,0,0,15,Socio,41,Cliente nivel 1,SLP
283,286,0,0,12413,5024,2297,5092,13496.98,5348.24,2440.22,5708.52,15,Empleado,33,Empleado,SLP
284,287,0,0,2590,0,1290,1300,2709.82,0,1304.04,1405.78,4,Socio,32,Cliente nivel 1,QRO
285,288,0,0,5468,1859,3609,0,5468,1859,3609,0,4,Socio,45,Cliente nivel 1,QRO
286,289,0,0,3800,1900,0,1900,4051.59,2020.69,0,2030.9,4,Socio,33,Cliente nivel 1,QRO
287,290,0,0,7040,2544,2549,1947,7040,2544,2549,1947,1,Socio,36,Cliente nivel 1,CDMX
288,291,0,0,8993.08,3741.08,2321,2931,9096.83,3789.8,2321,2986.03,10,Socio,35,Cliente nivel 1,TOL
289,292,0,0,1000,0,1000,0,1000,0,1000,0,4,Socio,39,Cliente nivel 1,QRO
290,293,0,0,9281.87,3083.15,3099.36,3099.36,10553.04,3115.42,3386.37,4051.25,4,Socio,36,Cliente nivel 1,QRO
291,294,0,0,2101.52,0,1050.76,1050.76,2307.12,0,1131.36,1175.76,1,Socio,46,Cliente nivel 1,CDMX
292,295,0,0,2418.44,749,834.72,834.72,2500.3,749,837.64,913.66,8,Socio,28,Cliente nivel 1,JAL
293,296,0,0,4920,850,1520,2550,5011.67,899.74,1520.66,2591.27,7,Socio,42,Cliente nivel 1,AGS
294,297,0,0,1748,0,1748,0,1893.44,0,1893.44,0,7,Socio,42,Cliente nivel 1,AGS
295,298,0,0,2079.08,848.08,748,483,2183.89,898.38,748.65,536.86,7,Socio,55,Cliente nivel 1,AGS
296,299,0,0,3140.76,1634.76,0,1506,3260.28,1754.28,0,1506,1,Socio,47,Cliente nivel 1,CDMX
297,300,0,0,5020.26,2785.26,1926,309,5284.9,2924.4,2051.5,309,1,Socio,36,Cliente nivel 1,CDMX
298,301,0,0,3800,1900,0,1900,4154.01,2077.15,0,2076.86,1,Socio,29,Cliente nivel 1,CDMX
299,302,0,0,17669,8081,6134,3454,17669,8081,6134,3454,7,Socio,45,Cliente nivel 1,AGS
300,303,0,0,4197,1047,1050,2100,4294.2,1144.2,1050,2100,1,Socio,42,Cliente nivel 1,CDMX
301,304,0,0,1643,0,1643,0,1947.96,0,1947.96,0,2,Empleado,33,Empleado,VER
302,305,0,0,1687,0,0,1687,2000.12,0,0,2000.12,2,Empleado,31,Empleado,VER
303,306,0,0,1150,0,0,1150,1267.82,0,0,1267.82,3,Socio,61,Cliente nivel 1,LEON
304,307,0,0,1729.62,73.62,1656,0,1729.62,73.62,1656,0,10,Socio,32,Cliente nivel 1,TOL
305,308,0,0,4257,1794,455,2008,4554.34,1918.86,455,2180.48,4,Socio,60,Cliente nivel 1,QRO
306,309,0,0,5713.88,1106,3476.88,1131,5937.84,1211.9,3480.94,1245,4,Socio,44,Cliente nivel 1,QRO
307,310,0,0,4432.08,1477.36,1477.36,1477.36,4548.21,1482.53,1482.53,1583.15,4,Socio,60,Cliente nivel 1,QRO
308,311,0,0,4817,1100,1100,2617,4882.6,1165.6,1100,2617,1,Socio,30,Cliente nivel 1,CDMX
309,312,0,0,3062.96,1531.48,0,1531.48,3465.92,1793.01,0,1672.91,4,Socio,52,Cliente nivel 1,QRO
310,313,0,0,6904,0,3154,3750,7232.1,0,3154,4078.1,4,Socio,48,Cliente nivel 1,QRO
311,314,0,0,1264,546,0,718,1265.89,547.89,0,718,10,Socio,51,Cliente nivel 1,TOL
312,315,0,0,2001,0,1572,429,2315.99,0,1827.29,488.7,5,Empleado,29,Empleado,ECA
313,316,0,0,1300,650,650,0,1300,650,650,0,1,Socio,59,Cliente nivel 1,CDMX
314,317,0,0,5342.58,2057.72,1627.5,1657.36,5802.9,2059.12,1783.31,1960.47,5,Socio,28,Cliente nivel 1,ECA
315,318,0,0,8800,2143,4600,2057,9128.55,2150.5,4608.05,2370,10,Socio,43,Cliente nivel 1,TOL
316,319,0,0,29443.35,5843.35,5900,17700,29443.35,5843.35,5900,17700,10,Socio,47,Cliente nivel 1,TOL
317,320,0,0,4909,0,0,4909,4909,0,0,4909,10,Socio,57,Cliente nivel 1,TOL
318,321,0,0,1247,247,0,1000,1333.04,261.86,0,1071.18,8,Socio,63,Cliente nivel 1,JAL
319,322,0,0,2617,538,2079,0,3102.68,637.84,2464.84,0,7,Empleado,44,Empleado,AGS
320,323,0,0,6426.56,1606.64,3213.28,1606.64,6576.2,1606.64,3213.28,1756.28,7,Socio,57,Cliente nivel 1,AGS
321,324,0,0,3546,0,2032,1514,3618.89,0,2032,1586.89,12,Socio,37,Cliente nivel 1,GTO
322,325,0,0,24229,5033,10648,8548,24766.5,5036.51,10648,9081.99,12,Socio,53,Cliente nivel 1,GTO
323,326,0,0,2463,0,0,2463,2463,0,0,2463,12,Socio,58,Cliente nivel 1,GTO
324,327,0,0,5883,2483,1700,1700,5996.6,2495.02,1701.49,1800.09,12,Socio,41,Cliente nivel 1,GTO
325,328,0,0,15811,5011,5400,5400,15815.73,5011,5404.73,5400,13,Socio,41,Cliente nivel 1,OAX
326,329,0,0,4857,0,1907,2950,4869.47,0,1907.79,2961.68,13,Socio,48,Cliente nivel 1,OAX
327,330,0,0,84.45,84.45,0,0,84.45,84.45,0,0,13,Socio,32,Cliente nivel 1,OAX
328,331,1648.25,2880.53,9093,1526,4392,3175,7918.49,1527.34,4415.15,1976,13,Socio,43,Cliente nivel 1,OAX
329,332,0,0,93.11,93.11,0,0,93.11,93.11,0,0,13,Socio,37,Cliente nivel 1,OAX
330,333,0,0,2592,908,708,976,3072.96,1076.48,839.36,1157.12,13,Empleado,40,Empleado,OAX
331,334,0,0,2213,1054,604,555,2263.79,1054,604.43,605.36,13,Socio,29,Cliente nivel 1,OAX
332,335,0,0,2137,987,1150,0,2298.5,1068.46,1230.04,0,13,Socio,48,Cliente nivel 1,OAX
333,336,0,0,1439.9,0,0,1439.9,1508.31,0,0,1508.31,14,Socio,39,Cliente nivel 1,TAB
334,337,0,0,1596,0,950,646,1633.45,0,950,683.45,14,Socio,32,Cliente nivel 1,TAB
335,338,0,0,3400,0,0,3400,3452.22,0,0,3452.22,14,Socio,36,Cliente nivel 1,TAB
336,339,0,0,3356,1056,1150,1150,3405,1105,1150,1150,15,Socio,67,Cliente nivel 1,SLP
337,340,0,0,1250,0,1250,0,1250.65,0,1250.65,0,15,Socio,26,Cliente nivel 1,SLP
338,341,0,0,3354,747,1755,852,3354,747,1755,852,11,Socio,54,Cliente nivel 1,TIJ
339,342,0,0,8912,1957,6955,0,10009.4,2138.41,7870.99,0,15,Socio,33,Cliente nivel 1,SLP
340,343,0,0,9016.9,5416.9,3600,0,9417.1,5421.64,3995.46,0,16,Socio,28,Cliente nivel 1,BCS
341,344,0,0,6992.07,529.57,1652.5,4810,7064.06,564.92,1688.17,4810.97,16,Socio,30,Cliente nivel 1,BCS
342,345,0,0,1950.56,0,975.28,975.28,2033.77,0,976.06,1057.71,16,Socio,46,Cliente nivel 1,BCS
343,346,0,0,6249,3602,2098,549,6249.65,3602,2098.17,549.48,2,Socio,45,Cliente nivel 1,VER
344,347,0,0,1316.5,1316.5,0,0,1321.11,1321.11,0,0,4,Socio,42,Cliente nivel 1,QRO
345,348,0,0,1100,0,1100,0,1181.76,0,1181.76,0,5,Socio,29,Cliente nivel 1,ECA
346,349,0,0,1135.64,1135.64,0,0,1231.18,1231.18,0,0,7,Socio,51,Cliente nivel 1,AGS
347,350,0,0,4500,1500,1500,1500,4503.27,1500.65,1501.31,1501.31,1,Socio,52,Cliente nivel 1,CDMX
348,351,0,0,1633,1633,0,0,1828.46,1828.46,0,0,7,Socio,40,Cliente nivel 1,AGS
349,352,0,0,15553,3919,7897,3737,15887.03,3919,7897,4071.03,16,Socio,64,Cliente nivel 1,BCS
350,353,0,0,1350,0,0,1350,1428.55,0,0,1428.55,7,Socio,43,Cliente nivel 1,AGS
351,354,0,0,5956,0,3856,2100,6160.18,0,3863.08,2297.1,1,Socio,63,Cliente nivel 1,CDMX
352,355,0,0,718,0,718,0,783.67,0,783.67,0,1,Socio,42,Cliente nivel 1,CDMX
353,356,0,0,2600,1300,1300,0,2661.68,1361.68,1300,0,7,Socio,32,Cliente nivel 1,AGS
354,357,0,0,1100,0,1100,0,1286.58,0,1286.58,0,4,Socio,54,Cliente nivel 1,QRO
355,358,0,0,14883.04,4922,5121.04,4840,15282.74,5321.7,5121.04,4840,7,Socio,54,Cliente nivel 1,AGS
356,359,0,0,60392,20313,20913,19166,61564.38,20313,20913,20338.38,1,Socio,47,Cliente nivel 1,CDMX
357,360,0,0,8236.98,5371.98,2865,0,8254.21,5373.82,2880.39,0,7,Socio,41,Cliente nivel 1,AGS
358,361,0,0,1665,1009,656,0,1749.56,1093.17,656.39,0,7,Socio,38,Cliente nivel 1,AGS
359,362,0,0,1150,0,1150,0,1267.47,0,1267.47,0,2,Socio,58,Cliente nivel 1,VER
360,363,0,0,650,0,0,650,709.32,0,0,709.32,3,Socio,37,Cliente nivel 1,LEON
361,364,0,0,3650.49,84.49,1466,2100,4272.81,84.49,1591.69,2596.63,3,Socio,31,Cliente nivel 1,LEON
362,365,1082.48,2419.8,1400,0,1400,0,350,0,350,0,4,Socio,36,Cliente nivel 1,QRO
363,366,0,0,26900.24,13985.12,7001.9,5913.22,27539.57,13990.03,7236.83,6312.71,8,Socio,47,Cliente nivel 1,JAL
364,367,0,0,7769.51,3119.51,1550,3100,8064.64,3264.6,1551.36,3248.68,4,Socio,46,Cliente nivel 1,QRO
365,368,0,0,1747,0,0,1747,1748.53,0,0,1748.53,4,Socio,51,Cliente nivel 1,QRO
366,369,0,0,12438.16,4155.08,3792.5,4490.58,12725.47,4155.08,3792.5,4777.89,10,Socio,41,Cliente nivel 1,TOL
367,370,0,0,2301.41,0,1003,1298.41,2583.97,0,1090.22,1493.75,7,Socio,46,Cliente nivel 1,AGS
368,371,0,0,3485,0,1803,1682,3663.39,0,1803,1860.39,4,Socio,29,Cliente nivel 1,QRO
369,372,0,0,10546,4305,3502,2739,10720.94,4305,3503.25,2912.69,4,Socio,40,Cliente nivel 1,QRO
370,373,0,0,1567,0,767,800,1643.24,0,767,876.24,10,Socio,53,Cliente nivel 1,TOL
371,374,0,0,1825.04,912.52,0,912.52,1825.04,912.52,0,912.52,10,Socio,47,Cliente nivel 1,TOL
372,375,0,0,7766.08,0,3020,4746.08,8290.46,0,3020,5270.46,4,Socio,39,Cliente nivel 1,QRO
373,376,0,0,1727.52,1727.52,0,0,1812.07,1812.07,0,0,4,Socio,34,Cliente nivel 1,QRO
374,377,0,0,3150,1050,1050,1050,3248.36,1050,1050,1148.36,5,Socio,50,Cliente nivel 1,ECA
375,378,0,0,3444.71,1911.71,1533,0,3587.86,2054.86,1533,0,8,Socio,47,Cliente nivel 1,JAL
376,379,0,0,7737,3371,987,3379,8308.36,3678.94,987,3642.42,5,Empleado,30,Empleado,ECA
377,380,0,0,1250,1250,0,0,1250.69,1250.69,0,0,1,Socio,50,Cliente nivel 1,CDMX
378,381,0,0,2650,0,0,2650,2985.91,0,0,2985.91,5,Socio,30,Cliente nivel 1,ECA
379,382,0,0,4411.36,1430.68,891,2089.68,4590.06,1543.15,894.12,2152.79,5,Socio,33,Cliente nivel 1,ECA
380,383,0,0,2465,199,0,2266,2881.96,235.96,0,2646,5,Empleado,27,Empleado,ECA
381,384,0,0,400.71,400.71,0,0,400.71,400.71,0,0,10,Socio,53,Cliente nivel 1,TOL
382,385,0,0,2023,0,2023,0,2153.54,0,2153.54,0,10,Socio,52,Cliente nivel 1,TOL
383,386,0,0,2902,1846,1056,0,3001.26,1846.92,1154.34,0,13,Socio,30,Cliente nivel 1,OAX
384,387,0,0,7407.6,1897,3466.6,2044,7579.58,1897,3466.6,2215.98,6,Socio,51,Cliente nivel 1,PUE
385,388,0,0,1331,623,199,509,1522.28,738.6,222.1,561.58,6,Empleado,29,Empleado,PUE
386,389,0,0,5546,1542,2363,1641,5549.77,1542,2363,1644.77,7,Socio,50,Cliente nivel 1,AGS
387,390,0,0,5940,2400,0,3540,6443.82,2568.19,0,3875.63,6,Socio,45,Cliente nivel 1,PUE
388,391,0,0,1000,0,1000,0,1082.49,0,1082.49,0,11,Socio,28,Cliente nivel 1,TIJ
389,392,0,0,2020,0,2020,0,2208.46,0,2208.46,0,11,Socio,28,Cliente nivel 1,TIJ
390,393,0,0,900,0,0,900,968,0,0,968,11,Socio,39,Cliente nivel 1,TIJ
391,394,0,0,14273.9,5239.8,4391.1,4643,14893.34,5437.33,4485.14,4970.87,15,Socio,56,Cliente nivel 1,SLP
392,395,0,0,2209,1116,1093,0,2221.15,1128.15,1093,0,12,Socio,26,Cliente nivel 1,GTO
393,396,0,0,6887,4146,0,2741,6897.97,4148.7,0,2749.27,12,Socio,38,Cliente nivel 1,GTO
394,397,0,0,22222,4848,10541,6833,22654.01,4848,10632.07,7173.94,12,Socio,49,Cliente nivel 1,GTO
395,398,0,0,22075,7500,7500,7075,22363.65,7500,7500,7363.65,12,Socio,42,Cliente nivel 1,GTO
396,399,0,0,758,758,0,0,758,758,0,0,12,Empleado,29,Empleado,GTO
397,400,0,0,5155,1655,1750,1750,5158.04,1655,1751.51,1751.53,12,Socio,32,Cliente nivel 1,GTO
398,401,0,0,1300,0,0,1300,1407.5,0,0,1407.5,12,Socio,28,Cliente nivel 1,GTO
399,402,0,0,1017,0,1017,0,1297.98,0,1297.98,0,12,Socio,26,Cliente nivel 1,GTO
400,403,0,0,950,0,950,0,950.83,0,950.83,0,7,Socio,36,Cliente nivel 1,AGS
401,404,0,0,7596,1236,6360,0,8776.4,1236,7540.4,0,13,Empleado,28,Empleado,OAX
402,405,0,0,19977.87,3674.57,12803.3,3500,20344.34,3677.6,12841.74,3825,13,Socio,40,Cliente nivel 1,OAX
403,406,0,0,2500,0,0,2500,2500,0,0,2500,13,Socio,52,Cliente nivel 1,OAX
404,407,0,0,15692,3807,9205,2680,15702.59,3810.33,9209.91,2682.35,13,Socio,56,Cliente nivel 1,OAX
405,408,0,0,6300,2100,4200,0,6583.18,2101.84,4481.34,0,13,Socio,39,Cliente nivel 1,OAX
406,409,0,0,3450,0,2300,1150,3475.06,0,2312.53,1162.53,13,Socio,32,Cliente nivel 1,OAX
407,410,0,0,16613.5,5693.5,5420,5500,16753.52,5694.52,5423.33,5635.67,13,Socio,24,Cliente nivel 1,OAX
408,411,0,0,4550,0,4550,0,4550,0,4550,0,13,Socio,30,Cliente nivel 1,OAX
409,412,0,0,7792,1950,1950,3892,7884.9,1971.23,1953.26,3960.41,13,Socio,47,Cliente nivel 1,OAX
410,413,0,0,3378,1100,1100,1178,3378.44,1100,1100.07,1178.37,13,Socio,47,Cliente nivel 1,OAX
411,414,0,0,3050,0,3050,0,3050,0,3050,0,13,Socio,50,Cliente nivel 1,OAX
412,415,0,0,1600,1600,0,0,1754.4,1754.4,0,0,13,Socio,37,Cliente nivel 1,OAX
413,416,0,0,5124,2900,957,1267,5124,2900,957,1267,13,Socio,39,Cliente nivel 1,OAX
414,417,0,0,4520,0,4520,0,4520,0,4520,0,13,Socio,24,Cliente nivel 1,OAX
415,418,0,0,7503,903,3300,3300,7672.79,903.79,3300,3469,14,Socio,61,Cliente nivel 1,TAB
416,419,0,0,8611,4894,1585,2132,8786.26,5066,1586.39,2133.87,14,Socio,61,Cliente nivel 1,TAB
417,420,0,0,9537,5454,1333,2750,10533,5554.5,1411.91,3566.59,14,Socio,34,Cliente nivel 1,TAB
418,421,0,0,2800,1400,1400,0,3036.18,1482.66,1553.52,0,11,Socio,44,Cliente nivel 1,TIJ
419,422,0,0,24297.35,9266.4,4366.5,10664.45,24521.61,9268.83,4366.5,10886.28,15,Socio,32,Cliente nivel 1,SLP
420,423,0,0,6254,3068,1436,1750,6416.4,3068,1436,1912.4,15,Socio,39,Cliente nivel 1,SLP
421,424,0,0,4088.96,319,2443.48,1326.48,4289.84,319,2521.24,1449.6,16,Socio,46,Cliente nivel 1,BCS
422,425,0,0,5879,762,2617,2500,5879,762,2617,2500,16,Socio,27,Cliente nivel 1,BCS
423,426,0,0,4400,4400,0,0,4641.6,4641.6,0,0,16,Socio,48,Cliente nivel 1,BCS
424,427,0,0,2600,1300,0,1300,2784.82,1406.7,0,1378.12,16,Socio,37,Cliente nivel 1,BCS
425,428,0,0,829,0,629,200,973.56,0,745.72,227.84,16,Empleado,33,Empleado,BCS
426,429,0,0,2000,0,1000,1000,2094.89,0,1000.88,1094.01,16,Socio,57,Cliente nivel 1,BCS
427,430,0,0,47276.5,13411,16300,17565.5,47281.74,13411,16302,17568.74,16,Socio,41,Cliente nivel 1,BCS
428,431,0,0,1741.9,0,1741.9,0,1868.48,0,1868.48,0,16,Socio,32,Cliente nivel 1,BCS
429,432,0,0,6039,2425,1824,1790,6329.67,2425,1824,2080.67,1,Socio,62,Cliente nivel 1,CDMX
430,433,0,0,9459.7,3036,3316.2,3107.5,9459.7,3036,3316.2,3107.5,16,Socio,38,Cliente nivel 1,BCS
431,434,0,0,2823,2625,198,0,3346.92,3112.2,234.72,0,8,Empleado,42,Empleado,JAL
432,435,0,0,1300,650,0,650,1405.36,699.72,0,705.64,8,Socio,59,Cliente nivel 1,JAL
433,436,0,0,3696,669,1355,1672,3704.62,671.34,1359.74,1673.54,1,Socio,31,Cliente nivel 1,CDMX
434,437,0,0,7571,2700,2093,2778,7986.89,2887.92,2093,3005.97,1,Socio,31,Cliente nivel 1,CDMX
435,438,0,0,22500,11250,11250,0,22500,11250,11250,0,1,Socio,58,Cliente nivel 1,CDMX
436,439,0,0,3144,1055,0,2089,3320.64,1128.6,0,2192.04,1,Socio,42,Cliente nivel 1,CDMX
437,440,0,0,1276.64,1276.64,0,0,1386.48,1386.48,0,0,6,Socio,44,Cliente nivel 1,PUE
438,441,0,0,30.19,30.19,0,0,30.19,30.19,0,0,1,Socio,27,Cliente nivel 1,CDMX
439,442,0,0,4109,1027,830,2252,4514.03,1147.24,914.24,2452.55,1,Empleado,30,Empleado,CDMX
440,443,0,0,12443.88,3867.72,5297.44,3278.72,12453.66,3872.47,5297.44,3283.75,1,Socio,50,Cliente nivel 1,CDMX
441,444,0,0,906,906,0,0,1072.32,1072.32,0,0,1,Empleado,42,Empleado,CDMX
442,445,0,0,750,0,0,750,1023.69,0,0,1023.69,5,Socio,46,Cliente nivel 1,ECA
443,446,0,0,2200,1100,0,1100,2384.44,1199.1,0,1185.34,2,Socio,28,Cliente nivel 1,VER
444,447,0,0,3999.43,651.53,0,3347.9,4092.49,658.27,0,3434.22,3,Socio,25,Cliente nivel 1,LEON
445,448,0,0,2350,0,2350,0,2568.2,0,2568.2,0,3,Socio,38,Cliente nivel 1,LEON
446,449,0,0,950,0,0,950,1052.11,0,0,1052.11,3,Socio,31,Cliente nivel 1,LEON
447,450,0,0,13626,2827,3850,6949,13986.65,2827,3850,7309.65,3,Socio,55,Cliente nivel 1,LEON
448,451,0,0,845,508,337,0,976.36,596.35,380.01,0,3,Empleado,46,Empleado,LEON
449,452,0,0,12738.99,7067.99,0,5671,12806.04,7132.37,0,5673.67,3,Socio,35,Cliente nivel 1,LEON
450,453,0,0,1500,0,0,1500,1592.24,0,0,1592.24,4,Socio,31,Cliente nivel 1,QRO
451,454,0,0,700,0,700,0,776.12,0,776.12,0,10,Socio,43,Cliente nivel 1,TOL
452,455,0,0,2600,0,738,1862,2721.31,0,738,1983.31,4,Socio,32,Cliente nivel 1,QRO
453,456,0,0,3000,1500,1500,0,3211.65,1571.67,1639.98,0,4,Socio,50,Cliente nivel 1,QRO
454,457,0,0,3392,1343,0,2049,4093.51,1468.11,0,2625.4,4,Socio,37,Cliente nivel 1,QRO
455,458,0,0,4589.66,1683.5,1481.16,1425,5018.67,1821.63,1620.38,1576.66,4,Socio,56,Cliente nivel 1,QRO
456,459,0,0,1982,0,1982,0,1982,0,1982,0,4,Socio,29,Cliente nivel 1,QRO
457,460,0,0,6659.91,3359.91,3300,0,6883.83,3583.83,3300,0,4,Socio,26,Cliente nivel 1,QRO
458,461,0,0,2575.43,1177,0,1398.43,2794.69,1265.45,0,1529.24,8,Socio,64,Cliente nivel 1,JAL
459,462,0,0,9141,0,4917,4224,9966.87,0,5350.87,4616,4,Socio,60,Cliente nivel 1,QRO
460,463,0,0,35.78,35.78,0,0,35.78,35.78,0,0,4,Socio,35,Cliente nivel 1,QRO
461,464,0,0,10848,4270,2226,4352,11048.82,4270,2228.45,4550.37,8,Socio,51,Cliente nivel 1,JAL
462,465,0,0,336.99,0,336.99,0,337.15,0,337.15,0,10,Socio,41,Cliente nivel 1,TOL
463,466,0,0,8429,2032,1766,4631,8511.53,2032,1766,4713.53,8,Socio,44,Cliente nivel 1,JAL
464,467,0,0,10798.9,3298.9,0,7500,11857.54,3566.79,0,8290.75,4,Socio,38,Cliente nivel 1,QRO
465,468,0,0,12811.4,6429.6,3167,3214.8,12997.85,6429.6,3167,3401.25,1,Socio,63,Cliente nivel 1,CDMX
466,469,0,0,12524.24,0,827,11697.24,12524.24,0,827,11697.24,10,Socio,60,Cliente nivel 1,TOL
467,470,0,0,1100,0,0,1100,1203.48,0,0,1203.48,4,Socio,45,Cliente nivel 1,QRO
468,471,0,0,3690,1190,1250,1250,3967.92,1259,1355.9,1353.02,8,Socio,65,Cliente nivel 1,JAL
469,472,0,0,3979.8,1326.6,2653.2,0,4110.85,1326.6,2784.25,0,16,Socio,31,Cliente nivel 1,BCS
470,473,0,0,3024.32,3024.32,0,0,3028.06,3028.06,0,0,10,Socio,30,Cliente nivel 1,TOL
471,474,0,0,10416.41,5206.5,1013,4196.91,10728.07,5329.2,1013,4385.87,4,Socio,48,Cliente nivel 1,QRO
472,475,0,0,5200,0,3900,1300,5200.67,0,3900,1300.67,10,Socio,36,Cliente nivel 1,TOL
473,476,0,0,3450,1150,1150,1150,3636.65,1221.07,1170.9,1244.68,8,Socio,54,Cliente nivel 1,JAL
474,477,0,0,12829.6,2565.92,5131.84,5131.84,13083.84,2565.92,5131.84,5386.08,1,Socio,28,Cliente nivel 1,CDMX
475,478,0,0,6186,4036,2150,0,6226.97,4053.56,2173.41,0,7,Socio,43,Cliente nivel 1,AGS
476,479,0,0,5287,1700,1069,2518,5650.68,1857.76,1069,2723.92,5,Socio,38,Cliente nivel 1,ECA
477,480,0,0,5276,3426,1850,0,5398.48,3548.48,1850,0,5,Socio,32,Cliente nivel 1,ECA
